"interview__key","y5_hhid","sourceid","ag12a_01_1","ag12a_01_2","ag12a_01_3","ag12a_01_4","ag12a_01_5","ag12a_01_6","ag12a_01_7","ag12a_01_8","ag12a_02","ag12a_03_1","ag12a_03_2","ag12a_03_3","ag12a_03_4","ag12a_04","ag12a_05","ag12a_06","ag12a_07"
"94-41-06-33","7749-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-41-06-33","7749-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-04-14-29","7751-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-04-14-29","7751-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-04-14-29","7751-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-04-14-29","7751-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-04-14-29","7751-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-06-39-80","7764-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-06-39-80","7764-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-06-39-80","7764-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-06-39-80","7764-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"96-06-39-80","7764-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-10-77-45","7765-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-10-77-45","7765-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-10-77-45","7765-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-10-77-45","7765-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-10-77-45","7765-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"09-26-56-73","7767-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"09-26-56-73","7767-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"09-26-56-73","7767-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"09-26-56-73","7767-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"09-26-56-73","7767-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-91-08-38","7767-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-91-08-38","7767-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-91-08-38","7767-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-91-08-38","7767-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"36-91-08-38","7767-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-38-34-76","7768-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-38-34-76","7768-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-38-34-76","7768-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-38-34-76","7768-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"82-38-34-76","7768-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-27-13-04","7768-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-27-13-04","7768-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-27-13-04","7768-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-27-13-04","7768-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"90-27-13-04","7768-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-99-05-82","7770-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-99-05-82","7770-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-99-05-82","7770-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-99-05-82","7770-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"66-99-05-82","7770-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-76-93-90","7771-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-76-93-90","7771-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-76-93-90","7771-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-76-93-90","7771-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-76-93-90","7771-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-67-00-46","7771-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-67-00-46","7771-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-67-00-46","7771-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-67-00-46","7771-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"93-67-00-46","7771-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-23-20-07","7771-001-07",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-23-20-07","7771-001-07",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-23-20-07","7771-001-07",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-23-20-07","7771-001-07",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"87-23-20-07","7771-001-07",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-27-38-76","7772-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-27-38-76","7772-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-27-38-76","7772-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-27-38-76","7772-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-27-38-76","7772-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-02-43-05","7783-001-01",1,2,2,2,2,1,2,2,2,1,3,,,,1,2,,0
"39-02-43-05","7783-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-02-43-05","7783-001-01",3,,,,,1,,,,1,3,,,,1,2,,0
"39-02-43-05","7783-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"39-02-43-05","7783-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"64-51-13-87","7784-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"64-51-13-87","7784-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"64-51-13-87","7784-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"64-51-13-87","7784-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"64-51-13-87","7784-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-77-02","7784-001-05",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-77-02","7784-001-05",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-77-02","7784-001-05",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-77-02","7784-001-05",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"91-84-77-02","7784-001-05",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-73-38-05","7785-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-73-38-05","7785-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-73-38-05","7785-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-73-38-05","7785-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"94-73-38-05","7785-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-40-14-61","7785-001-07",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-40-14-61","7785-001-07",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-40-14-61","7785-001-07",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-40-14-61","7785-001-07",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-40-14-61","7785-001-07",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-53-69-63","7786-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-53-69-63","7786-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-53-69-63","7786-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-53-69-63","7786-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-53-69-63","7786-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-96-57-65","7789-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-96-57-65","7789-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-96-57-65","7789-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-96-57-65","7789-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-96-57-65","7789-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-79-76-00","7789-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-79-76-00","7789-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-79-76-00","7789-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-79-76-00","7789-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"37-79-76-00","7789-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-12-93-02","7790-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-12-93-02","7790-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-12-93-02","7790-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-12-93-02","7790-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-12-93-02","7790-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-64-10-34","7802-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-64-10-34","7802-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-64-10-34","7802-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-64-10-34","7802-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"40-64-10-34","7802-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-90-17-26","7804-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-90-17-26","7804-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-90-17-26","7804-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-90-17-26","7804-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-90-17-26","7804-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-23-57-07","7805-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-23-57-07","7805-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-23-57-07","7805-001-01",3,2,2,2,2,1,2,2,2,1,1,,,,2,2,,0
"60-23-57-07","7805-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"60-23-57-07","7805-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-34-94-88","7806-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-34-94-88","7806-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-34-94-88","7806-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-34-94-88","7806-001-01",4,2,1,2,2,2,2,2,2,1,1,,,,1,2,,0
"17-34-94-88","7806-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-48-53-17","7806-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-48-53-17","7806-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-48-53-17","7806-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-48-53-17","7806-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"81-48-53-17","7806-001-02",5,2,,2,2,2,2,2,,2,,,,,,,,
"25-44-43-18","7807-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"25-44-43-18","7807-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"25-44-43-18","7807-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"25-44-43-18","7807-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"25-44-43-18","7807-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-48-94-61","7808-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-48-94-61","7808-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-48-94-61","7808-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-48-94-61","7808-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-48-94-61","7808-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-00-15","7809-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-00-15","7809-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-00-15","7809-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-00-15","7809-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-00-15","7809-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-34-92-88","7811-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-34-92-88","7811-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-34-92-88","7811-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-34-92-88","7811-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"33-34-92-88","7811-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"74-19-50-75","7821-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"74-19-50-75","7821-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"74-19-50-75","7821-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"74-19-50-75","7821-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"74-19-50-75","7821-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-58-61-24","7821-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-58-61-24","7821-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-58-61-24","7821-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-58-61-24","7821-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"05-58-61-24","7821-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-25-51","7822-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-25-51","7822-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-25-51","7822-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-25-51","7822-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-78-25-51","7822-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"32-99-12-85","7823-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"32-99-12-85","7823-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"32-99-12-85","7823-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"32-99-12-85","7823-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"32-99-12-85","7823-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-78-69-01","7823-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-78-69-01","7823-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-78-69-01","7823-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-78-69-01","7823-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"95-78-69-01","7823-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-30-99-24","7824-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-30-99-24","7824-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-30-99-24","7824-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-30-99-24","7824-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-30-99-24","7824-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-83-07-88","7825-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-83-07-88","7825-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-83-07-88","7825-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-83-07-88","7825-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"26-83-07-88","7825-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-13-36-44","7826-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-13-36-44","7826-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-13-36-44","7826-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-13-36-44","7826-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-13-36-44","7826-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-01-62-71","7826-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-01-62-71","7826-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-01-62-71","7826-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-01-62-71","7826-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"11-01-62-71","7826-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-76-47-95","7827-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-76-47-95","7827-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-76-47-95","7827-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-76-47-95","7827-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-76-47-95","7827-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-60-12-92","7827-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-60-12-92","7827-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-60-12-92","7827-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-60-12-92","7827-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"18-60-12-92","7827-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"50-85-67-45","7828-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"50-85-67-45","7828-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"50-85-67-45","7828-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"50-85-67-45","7828-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"50-85-67-45","7828-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-99-40-21","7840-001-01",1,,,,,,2,2,2,2,,,,,,,,
"17-99-40-21","7840-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-99-40-21","7840-001-01",3,1,2,2,2,2,2,2,2,1,1,,,,1,2,,1
"17-99-40-21","7840-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"17-99-40-21","7840-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"49-58-44-74","7841-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"49-58-44-74","7841-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"49-58-44-74","7841-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"49-58-44-74","7841-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"49-58-44-74","7841-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-74-60-14","7842-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-74-60-14","7842-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-74-60-14","7842-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-74-60-14","7842-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"29-74-60-14","7842-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-73-59-66","7842-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-73-59-66","7842-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-73-59-66","7842-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-73-59-66","7842-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"63-73-59-66","7842-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-67-43-59","7843-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-67-43-59","7843-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-67-43-59","7843-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-67-43-59","7843-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"22-67-43-59","7843-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-51-75-37","7844-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-51-75-37","7844-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-51-75-37","7844-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-51-75-37","7844-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"45-51-75-37","7844-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-26-44-99","7845-001-01",1,2,2,2,2,1,2,2,2,1,1,,,,1,1,5500,2
"56-26-44-99","7845-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-26-44-99","7845-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-26-44-99","7845-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"56-26-44-99","7845-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-16-08-16","7846-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-16-08-16","7846-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-16-08-16","7846-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-16-08-16","7846-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"21-16-08-16","7846-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-12-65-70","7847-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-12-65-70","7847-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-12-65-70","7847-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-12-65-70","7847-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-12-65-70","7847-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-27-07-27","7847-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-27-07-27","7847-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-27-07-27","7847-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-27-07-27","7847-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"83-27-07-27","7847-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-86-84-69","7859-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-86-84-69","7859-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-86-84-69","7859-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-86-84-69","7859-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"13-86-84-69","7859-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-91-07-55","7860-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-91-07-55","7860-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-91-07-55","7860-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-91-07-55","7860-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"70-91-07-55","7860-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-06-91-86","7860-001-02",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-06-91-86","7860-001-02",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-06-91-86","7860-001-02",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-06-91-86","7860-001-02",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"01-06-91-86","7860-001-02",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-68-40-27","7860-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-68-40-27","7860-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-68-40-27","7860-001-04",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-68-40-27","7860-001-04",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"19-68-40-27","7860-001-04",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-05-88-83","7861-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-05-88-83","7861-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-05-88-83","7861-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-05-88-83","7861-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"06-05-88-83","7861-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-61-69-65","7862-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-61-69-65","7862-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-61-69-65","7862-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-61-69-65","7862-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"07-61-69-65","7862-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-24-51-29","7863-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-24-51-29","7863-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-24-51-29","7863-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-24-51-29","7863-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"08-24-51-29","7863-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-51-23-50","7865-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-51-23-50","7865-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-51-23-50","7865-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-51-23-50","7865-001-01",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"03-51-23-50","7865-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-82-37-77","7866-001-01",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-82-37-77","7866-001-01",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-82-37-77","7866-001-01",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"16-82-37-77","7866-001-01",4,2,1,2,2,2,2,2,2,1,1,2,,,1,2,,0
"16-82-37-77","7866-001-01",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"14-97-67-17","7866-001-03",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"14-97-67-17","7866-001-03",2,2,2,2,2,2,2,2,2,2,,,,,,,,
"14-97-67-17","7866-001-03",3,2,2,2,2,2,2,2,2,2,,,,,,,,
"14-97-67-17","7866-001-03",4,2,2,2,2,2,2,2,2,2,,,,,,,,
"14-97-67-17","7866-001-03",5,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-88-83-39","7866-001-04",1,2,2,2,2,2,2,2,2,2,,,,,,,,
"88-88-83-39","7866-001-04",2,2,2,2,2,2,2,2,2,2,,,,,,,,
