"interview__key","y5_hhid","itemcode","hh_j01","hh_j02_1","hh_j02_2","hh_j03_1","hh_j03_2","hh_j04","hh_j05_1","hh_j05_2","hh_j06_1","hh_j06_2","j1_selection"
"81-59-25-11","8182-001-01",207,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",301,1,1,1,1,1,2800,,0,,0,2
"81-59-25-11","8182-001-01",302,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",303,1,4,600,4,600,1000,,0,,0,2
"81-59-25-11","8182-001-01",401,1,1,0.5,1,0.5,1200,,0,,0,2
"81-59-25-11","8182-001-01",501,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",502,1,5,7,5,7,3500,,0,,0,2
"81-59-25-11","8182-001-01",503,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",504,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",601,1,2,4683,2,4683,2800,,0,,0,2
"81-59-25-11","8182-001-01",602,1,2,851,2,399,500,2,452,,0,2
"81-59-25-11","8182-001-01",603,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",701,1,2,1455,2,1455,1000,,0,,0,2
"81-59-25-11","8182-001-01",702,1,2,312,2,312,300,,0,,0,2
"81-59-25-11","8182-001-01",703,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",704,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",801,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",802,1,1,0.5,1,0.5,3500,,0,,0,2
"81-59-25-11","8182-001-01",803,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",804,1,5,2,,0,,5,2,,0,2
"81-59-25-11","8182-001-01",805,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",806,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",807,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",808,1,2,1684,2,1684,2000,,0,,0,2
"81-59-25-11","8182-001-01",809,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",810,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",901,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",902,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",903,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1001,1,3,1,,0,,3,1,,0,2
"81-59-25-11","8182-001-01",1002,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1003,1,2,250,2,250,200,,0,,0,2
"81-59-25-11","8182-001-01",1004,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1081,1,1,0.5,1,0.5,800,,0,,0,2
"81-59-25-11","8182-001-01",1082,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1101,1,2,70,2,70,500,,0,,0,2
"81-59-25-11","8182-001-01",1102,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1103,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1104,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1105,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1106,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1107,2,,,,,,,,,,2
"81-59-25-11","8182-001-01",1108,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",101,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",102,1,1,1,,0,,,0,1,1,2
"91-94-05-76","8243-001-02",103,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",104,1,2,500,,0,,,0,2,500,2
"91-94-05-76","8243-001-02",105,1,1,6,1,6,3000,,0,,0,2
"91-94-05-76","8243-001-02",106,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",107,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",109,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",110,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",111,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",112,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",201,1,2,750,,0,,,0,2,750,2
"91-94-05-76","8243-001-02",202,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",203,1,1,1,1,1,4000,,0,,0,2
"91-94-05-76","8243-001-02",204,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",205,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",206,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",207,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",301,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",302,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",303,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",401,1,2,250,2,250,500,,0,,0,2
"91-94-05-76","8243-001-02",501,1,2,200,2,200,400,,0,,0,2
"91-94-05-76","8243-001-02",502,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",503,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",504,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",601,1,2,1600,2,1600,1200,,0,,0,2
"91-94-05-76","8243-001-02",602,1,2,850,,0,,2,850,,0,2
"91-94-05-76","8243-001-02",603,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",701,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",702,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",703,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",704,1,1,2,1,2,400,,0,,0,2
"91-94-05-76","8243-001-02",801,1,2,350,2,350,2000,,0,,0,2
"91-94-05-76","8243-001-02",802,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",803,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",804,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",805,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",806,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",807,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",808,1,2,3500,2,500,1000,,0,2,2500,2
"91-94-05-76","8243-001-02",809,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",810,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",901,1,3,1,3,1,1000,,0,,0,2
"91-94-05-76","8243-001-02",902,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",903,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1001,1,4,250,4,250,1500,,0,,0,2
"91-94-05-76","8243-001-02",1002,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1003,1,2,100,2,100,100,,0,,0,2
"91-94-05-76","8243-001-02",1004,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1081,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1082,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1101,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1102,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1103,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1104,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1105,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1106,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1107,2,,,,,,,,,,2
"91-94-05-76","8243-001-02",1108,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",101,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",102,1,1,1.5,1,1.5,1800,,0,,0,2
"27-65-92-71","8262-001-01",103,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",104,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",105,1,1,4,,0,,1,4,,0,2
"27-65-92-71","8262-001-01",106,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",107,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",109,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",110,1,2,250,2,250,800,,0,,0,2
"27-65-92-71","8262-001-01",111,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",112,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",201,1,1,1,1,1,1000,,0,,0,2
"27-65-92-71","8262-001-01",202,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",203,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",204,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",205,1,2,500,2,500,500,,0,,0,2
"27-65-92-71","8262-001-01",206,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",207,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",301,1,2,250,2,250,1000,,0,,0,2
"27-65-92-71","8262-001-01",302,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",303,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",401,1,2,750,2,750,1800,,0,,0,2
"27-65-92-71","8262-001-01",501,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",502,1,1,1.5,,0,,,0,1,1.5,2
"27-65-92-71","8262-001-01",503,1,2,250,,0,,,0,2,250,2
"27-65-92-71","8262-001-01",504,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",601,1,1,1.2,1,1.2,2000,,0,,0,2
"27-65-92-71","8262-001-01",602,1,1,1.5,1,0.5,500,1,1,,0,2
"27-65-92-71","8262-001-01",603,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",701,1,2,500,2,500,1000,,0,,0,2
"27-65-92-71","8262-001-01",702,1,2,250,,0,,,0,2,250,2
"27-65-92-71","8262-001-01",703,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",704,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",801,1,2,500,2,500,4000,,0,,0,2
"27-65-92-71","8262-001-01",802,1,2,500,2,500,3500,,0,,0,2
"27-65-92-71","8262-001-01",803,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",804,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",805,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",806,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",807,1,2,100,,0,,2,100,,0,2
"27-65-92-71","8262-001-01",808,1,2,250,2,250,1500,,0,,0,2
"27-65-92-71","8262-001-01",809,1,2,250,2,250,2000,,0,,0,2
"27-65-92-71","8262-001-01",810,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",901,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",902,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",903,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1001,1,4,250,4,250,1000,,0,,0,2
"27-65-92-71","8262-001-01",1002,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1003,1,2,150,2,150,150,,0,,0,2
"27-65-92-71","8262-001-01",1004,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1081,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1082,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1101,1,2,20,2,20,100,,0,,0,2
"27-65-92-71","8262-001-01",1102,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1103,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1104,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1105,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1106,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1107,2,,,,,,,,,,2
"27-65-92-71","8262-001-01",1108,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",101,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",102,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",103,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",104,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",105,1,1,4,,0,,1,4,,0,2
"95-10-97-38","8285-001-01",106,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",107,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",109,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",110,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",111,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",112,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",201,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",202,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",203,1,2,2650,2,2650,1000,,0,,0,2
"95-10-97-38","8285-001-01",204,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",205,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",206,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",207,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",301,1,2,250,2,250,1000,,0,,0,2
"95-10-97-38","8285-001-01",302,1,2,10,2,10,200,,0,,0,2
"95-10-97-38","8285-001-01",303,1,4,50,4,50,1000,,0,,0,2
"95-10-97-38","8285-001-01",401,1,2,1500,2,1500,3000,,0,,0,2
"95-10-97-38","8285-001-01",501,1,2,100,2,100,400,,0,,0,2
"95-10-97-38","8285-001-01",502,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",503,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",504,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",601,1,2,1700,2,1700,1900,,0,,0,2
"95-10-97-38","8285-001-01",602,1,2,850,2,850,400,,0,,0,2
"95-10-97-38","8285-001-01",603,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",701,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",702,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",703,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",704,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",801,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",802,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",803,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",804,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",805,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",806,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",807,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",808,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",809,1,2,75,2,75,500,,0,,0,2
"95-10-97-38","8285-001-01",810,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",901,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",902,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",903,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1001,1,4,200,4,200,900,,0,,0,2
"95-10-97-38","8285-001-01",1002,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1003,1,2,250,2,250,250,,0,,0,2
"95-10-97-38","8285-001-01",1004,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1081,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1082,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1101,1,2,25,,0,,2,25,,0,2
"95-10-97-38","8285-001-01",1102,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1103,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1104,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1105,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1106,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1107,2,,,,,,,,,,2
"95-10-97-38","8285-001-01",1108,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",101,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",102,1,2,1500,2,1500,2250,,0,,0,2
"20-29-54-85","8300-001-01",103,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",104,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",105,1,1,1,,0,,1,1,,0,2
"20-29-54-85","8300-001-01",106,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",107,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",109,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",110,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",111,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",112,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",201,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",202,1,2,750,2,750,300,,0,,0,2
"20-29-54-85","8300-001-01",203,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",204,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",205,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",206,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",207,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",301,1,2,125,2,125,300,,0,,0,2
"20-29-54-85","8300-001-01",302,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",303,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",401,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",501,1,2,100,2,100,300,,0,,0,2
"20-29-54-85","8300-001-01",502,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",503,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",504,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",601,1,2,1260,2,1260,2100,,0,,0,2
"20-29-54-85","8300-001-01",602,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",603,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",701,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",702,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",703,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",704,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",801,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",802,1,2,250,2,250,1800,,0,,0,2
"20-29-54-85","8300-001-01",803,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",804,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",805,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",806,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",807,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",808,1,2,862,2,862,2000,,0,,0,2
"20-29-54-85","8300-001-01",809,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",810,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",901,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",902,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",903,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1001,1,4,280,4,280,1400,,0,,0,2
"20-29-54-85","8300-001-01",1002,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1003,1,2,250,2,250,300,,0,,0,2
"20-29-54-85","8300-001-01",1004,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1081,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1082,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1101,1,2,21,2,21,350,,0,,0,2
"20-29-54-85","8300-001-01",1102,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1103,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1104,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1105,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1106,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1107,2,,,,,,,,,,2
"20-29-54-85","8300-001-01",1108,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",101,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",102,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",103,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",104,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",105,1,2,5250,2,5250,9800,,0,,0,2
"10-62-33-69","8318-001-01",106,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",107,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",109,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",110,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",111,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",112,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",201,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",202,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",203,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",204,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",205,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",206,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",207,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",301,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",302,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",303,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",401,1,2,250,2,250,600,,0,,0,2
"10-62-33-69","8318-001-01",501,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",502,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",503,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",504,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",601,1,2,250,2,250,1000,,0,,0,2
"10-62-33-69","8318-001-01",602,1,2,250,2,120,500,2,130,,0,2
"10-62-33-69","8318-001-01",603,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",701,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",702,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",703,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",704,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",801,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",802,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",803,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",804,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",805,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",806,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",807,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",808,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",809,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",810,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",901,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",902,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",903,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1001,1,4,300,4,300,300,,0,,0,2
"10-62-33-69","8318-001-01",1002,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1003,1,2,250,2,250,500,,0,,0,2
"10-62-33-69","8318-001-01",1004,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1081,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1082,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1101,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1102,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1103,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1104,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1105,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1106,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1107,2,,,,,,,,,,2
"10-62-33-69","8318-001-01",1108,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",101,1,1,3.5,,0,,1,3.5,,0,2
"49-43-24-27","8340-001-01",102,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",103,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",104,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",105,1,1,10.5,,0,,1,10.5,,0,2
"49-43-24-27","8340-001-01",106,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",107,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",109,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",110,1,2,1380,2,1380,3000,,0,,0,2
"49-43-24-27","8340-001-01",111,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",112,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",201,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",202,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",203,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",204,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",205,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",206,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",207,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",301,1,2,500,2,500,1200,,0,,0,2
"49-43-24-27","8340-001-01",302,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",303,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",401,1,1,1,1,1,2600,,0,,0,2
"49-43-24-27","8340-001-01",501,1,2,500,2,500,1000,,0,,0,2
"49-43-24-27","8340-001-01",502,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",503,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",504,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",601,1,2,772,2,772,1300,,0,,0,2
"49-43-24-27","8340-001-01",602,1,2,2495,2,2495,1000,,0,,0,2
"49-43-24-27","8340-001-01",603,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",701,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",702,1,2,1344,2,1344,1000,,0,,0,2
"49-43-24-27","8340-001-01",703,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",704,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",801,1,1,1,1,1,5000,,0,,0,2
"49-43-24-27","8340-001-01",802,1,1,1,1,1,5000,,0,,0,2
"49-43-24-27","8340-001-01",803,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",804,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",805,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",806,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",807,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",808,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",809,1,2,164,2,164,1000,,0,,0,2
"49-43-24-27","8340-001-01",810,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",901,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",902,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",903,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1001,1,4,240,4,240,1200,,0,,0,2
"49-43-24-27","8340-001-01",1002,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1003,1,2,250,2,250,500,,0,,0,2
"49-43-24-27","8340-001-01",1004,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1081,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1082,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1101,1,2,12,2,12,200,,0,,0,2
"49-43-24-27","8340-001-01",1102,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1103,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1104,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1105,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1106,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1107,2,,,,,,,,,,2
"49-43-24-27","8340-001-01",1108,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",101,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",102,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",103,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",104,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",105,1,1,20,1,20,5500,,0,,0,2
"07-04-49-79","8359-001-01",106,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",107,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",109,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",110,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",111,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",112,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",201,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",202,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",203,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",204,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",205,2,,,,,,,,,,2
"07-04-49-79","8359-001-01",206,2,,,,,,,,,,2
