"interview__key","y5_hhid","plot_id","plotname","ag2a_03","ag2a_04","ag2a_05","ag2a_05a","ag2a_06","ag2a_07__Accuracy","ag2a_07__Altitude","ag2a_07__Latitude","ag2a_07__Longitude","ag2a_07__Timestamp","ag2a_07a","ag2a_07b","ag2a_07c_1","ag2a_07c_2","ag2a_07c_3","ag2a_08","ag2a_09","ag2a_10"
"70-90-36-85","7277-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,"M2",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"82-35-63-01","7277-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"82-35-63-01","7277-001-03",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"63-58-36-22","7289-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",4,1,4,,,,1.3,1
"63-58-36-22","7289-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",3,1,3,,,,0.52,1
"77-66-23-23","7289-001-02",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"58-92-85-99","7290-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1.25,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,1.61,1
"58-92-85-99","7290-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,"M2",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,2.71,2
"58-92-85-99","7290-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M3",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"58-92-85-99","7290-001-01",4,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"97-27-00-81","7291-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,4.86,2
"97-27-00-81","7291-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M2",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"97-27-00-81","7291-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M3",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"35-09-72-29","7293-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,"M1",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",4,1,1,4,,,10.44,1
"35-09-72-29","7293-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,"M2",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,27.84,2
"27-63-10-52","7293-001-07",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,3,,
"27-63-10-52","7293-001-07",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,3,,
"12-77-98-50","7294-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,13.1,2
"12-77-98-50","7294-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"36-47-69-25","7295-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,3.15,1
"36-47-69-25","7295-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"73-59-70-20","7296-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,2.58,3
"73-59-70-20","7296-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"73-59-70-20","7296-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"17-11-43-97","7313-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.02,1
"34-58-07-44","7313-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.01,1
"42-92-22-90","7327-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.12,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,1,,,,0.05,4
"40-97-85-43","7331-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"40-97-85-43","7331-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M2",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"19-02-89-14","7332-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"42-14-14-81","7333-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.15,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.02,1
"91-08-30-35","7338-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.75,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.71,3
"91-08-30-35","7338-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.14,3
"26-24-63-12","7338-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"02-14-73-11","7338-001-04",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"02-14-73-11","7338-001-04",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"30-25-85-65","7346-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.51,4
"18-52-04-85","7356-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"34-59-88-06","7357-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.06,4
"34-59-88-06","7357-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"61-62-58-05","7365-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.04,3
"61-62-58-05","7365-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M2",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"61-62-58-05","7365-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M3",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"11-89-03-91","7366-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"M1",1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"11-89-03-91","7366-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M2",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.35,5
"20-57-15-03","7367-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"20-57-15-03","7367-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M2",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"20-57-15-03","7367-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.84,6
"35-07-68-11","7368-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.47,5
"35-07-68-11","7368-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.75,"M2",1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"35-07-68-11","7368-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,,1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.37,5
"10-69-14-06","7370-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"M1",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"10-69-14-06","7370-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1.5,"M2",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.11,6
"20-59-60-32","7371-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M1",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.06,3
"20-59-60-32","7371-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,"M2",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.32,5
"97-61-41-01","7403-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"21-76-15-17","7404-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,"M1",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"42-34-84-46","7442-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"M1",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"45-12-70-00","7463-001-07",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1.5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"45-12-70-00","7463-001-07",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"93-40-14-10","7465-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.12,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.04,1
"69-36-57-37","7468-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"49-77-34-97","7482-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,,1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.59,3
"92-92-73-42","7541-001-02",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"87-10-26-46","7559-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"87-10-26-46","7559-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",3,2,,,,,0.02,3
"07-35-63-02","7560-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"86-24-82-75","7596-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"M1",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"98-74-97-82","7616-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"M1",1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"14-19-96-87","7623-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1.5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"49-96-42-28","7631-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"49-96-42-28","7631-001-03",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"M2",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",3,1,3,,,,0.8,3
"49-96-42-28","7631-001-03",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",3,1,3,,,,0.9,3
"63-41-44-08","7632-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"63-41-44-08","7632-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"46-70-45-21","7634-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"46-70-45-21","7634-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"63-23-04-53","7635-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.75,,1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.58,1
"16-31-01-00","7636-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"16-31-01-00","7636-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"16-31-01-00","7636-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"72-11-98-01","7650-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.3,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.06,3
"72-11-98-01","7650-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"M2",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"72-11-98-01","7650-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M3",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"44-04-92-35","7651-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"44-04-92-35","7651-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,2,,
"05-80-88-36","7652-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.01,1
"62-17-78-36","7653-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.2,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,2,,,,,0.12,4
"62-17-78-36","7653-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M2",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"62-17-78-36","7653-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M3",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"38-38-42-78","7655-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.06,1
"38-38-42-78","7655-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.75,"M2",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.97,1
"38-38-42-78","7655-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,"M3",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,3.18,1
"38-38-42-78","7655-001-01",4,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,"M4",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0.15,1
"38-38-42-78","7655-001-01",5,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M5",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"38-38-42-78","7655-001-01",6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,,2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"68-19-91-60","7656-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"68-19-91-60","7656-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M2",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"68-19-91-60","7656-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"68-19-91-60","7656-001-01",4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,1,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"68-19-91-60","7656-001-01",5,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,,1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,1,2,,,,0,3
"64-69-57-40","7657-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M1",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.02,3
"64-69-57-40","7657-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9.5,"M2",1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,8.82,3
"64-69-57-40","7657-001-01",3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"M3",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,1,,
"64-69-57-40","7657-001-01",4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1.25,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,1.1,3
"64-69-57-40","7657-001-01",5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,1.05,3
"17-20-31-19","7657-001-03",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.2,,2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,2,,,,,0.09,3
"17-20-31-19","7657-001-03",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,,1,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",2,2,,,,,0.81,3
"06-15-32-09","7671-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",,"M1",,,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,,,
"48-48-39-86","7674-001-01",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.25,"M1",2,1,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",1,1,1,,,,0.08,1
"48-48-39-86","7674-001-01",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0.5,"M2",2,2,"**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**","**CONFIDENTIAL**",,,,,,,3,,
