"interview__key","y5_hhid","plot_id","cropid","ag6a_02","ag6a_03","ag6a_04","ag6a_05","ag6a_06","ag6a_06a","ag6a_07_1","ag6a_07_2","ag6a_07_3","ag6a_07_4","ag6a_08_1","ag6a_08_2","ag6a_09","ag6a_10","ag6a_11"
"82-41-10-87","8470-001-01",1,74,2,2017,0,1,2,1,2021,3,2021,8,1,2,31,2,
"82-41-10-87","8470-001-01",1,76,3,2017,0,1,2,1,2021,4,2021,9,1,2,45,2,
"82-41-10-87","8470-001-01",1,80,4,2017,0,1,2,2,,,,,,,,,
"01-65-53-72","8471-001-01",1,73,3,2000,0,1,2,1,2020,10,2020,12,2,12,250,2,
"01-65-53-72","8471-001-01",1,74,10,2019,6,1,2,1,2021,4,2021,7,2,12,160,2,
"01-65-53-72","8471-001-01",1,76,1,2002,0,1,2,1,2021,3,2021,4,2,12,25,2,
"01-65-53-72","8471-001-01",1,852,1,2002,0,1,2,1,2021,3,2021,7,2,12,15,2,
"26-59-11-80","8472-001-01",1,70,1,2019,0,1,2,2,,,,,,,,,
"26-59-11-80","8472-001-01",1,71,3,2012,0,1,2,2,,,,,,,,,
"26-59-11-80","8472-001-01",1,80,3,2021,0,1,2,1,2020,12,2021,1,2,,40,1,1
"27-44-06-25","8474-001-01",1,70,1,2021,1,1,2,2,,,,,,,,,
"27-44-06-25","8474-001-01",1,71,44,2021,10,1,2,1,2020,8,2021,7,1,2,85,2,
"27-44-06-25","8474-001-01",1,72,3,2021,3,1,2,2,,,,,,,,,
"27-44-06-25","8474-001-01",1,73,4,2017,0,1,2,1,2020,10,2021,1,1,2,180,2,
"27-44-06-25","8474-001-01",1,74,43,2021,43,1,2,2,,,,,,,,,
"27-44-06-25","8474-001-01",1,76,3,2017,0,1,2,1,2020,8,2021,9,1,,70,2,
"27-44-06-25","8474-001-01",1,80,2,2016,0,1,2,1,2020,8,2020,9,1,2,35,2,
"27-44-06-25","8474-001-01",1,852,3,2017,0,1,2,1,2020,8,2020,10,1,2,25,2,
"33-54-58-87","8476-001-02",2,80,1,2010,0,2,,1,2021,5,2021,6,2,,20,2,
"33-54-58-87","8476-001-02",2,200,1,2002,0,2,,1,2021,3,2021,8,2,,20,2,
"33-54-58-87","8476-001-02",2,852,1,2013,0,2,,1,2021,7,2021,8,2,,40,2,
"71-16-15-44","8488-001-01",1,74,37,2021,40,2,,2,,,,,,,,,
"71-16-15-44","8488-001-01",2,80,1,2017,0,2,,2,,,,,,,,,
"30-40-59-80","8508-001-01",1,74,1,1900,0,2,,1,2020,6,2021,5,1,,50,2,
"30-40-59-80","8508-001-01",1,80,3,1900,0,1,2,1,2021,4,2021,5,1,,20,2,
"55-35-60-25","8508-001-03",1,200,1,1900,0,2,,1,2021,2,2021,5,1,2,20,1,5
"63-86-47-13","8509-001-01",1,998,3,1999,0,1,2,1,2020,5,2020,7,1,4,30,1,1
"57-16-67-66","8511-001-04",1,74,5,2019,1,2,,1,2020,4,2021,5,2,3,100,1,1
"70-41-03-84","8528-001-01",1,71,1,2017,0,1,2,1,2020,6,2021,5,1,2,18,2,
"70-41-03-84","8528-001-01",1,74,2,2020,1,1,2,1,2020,6,2021,5,1,2,45,2,
"70-41-03-84","8528-001-01",1,80,1,2020,1,1,2,2,,,,,,,,,
"94-71-63-72","8529-001-08",1,71,1,2021,1,1,3,2,,,,,,,,,
"94-71-63-72","8529-001-08",1,74,2,2018,0,1,3,1,2020,6,2021,5,1,2,50,2,
"94-71-63-72","8529-001-08",1,76,1,2018,0,1,3,2,,,,,,,,,
"94-71-63-72","8529-001-08",3,80,12,2015,0,1,3,1,2020,6,2021,5,1,2,100,1,5
"30-83-69-59","8530-001-01",4,74,2,2017,0,2,,1,2020,6,2021,5,1,5,40,2,
"30-83-69-59","8530-001-01",4,80,1,2017,0,2,,2,,,,,,,,,
"30-83-69-59","8530-001-01",4,200,3,2017,0,2,,2,,,,,,,,,
"82-85-96-81","8531-001-01",1,74,2,2015,0,2,,1,2020,6,2021,5,1,,50,2,
"42-27-91-98","8547-001-01",2,998,12,2020,12,1,2,2,,,,,,,,,
"13-83-16-71","8581-001-01",2,73,4,1979,0,1,2,1,2020,12,2021,2,1,2,560,2,
"13-83-16-71","8581-001-01",2,80,1,1999,0,1,2,1,2021,3,2021,4,1,2,120,1,1
"50-42-79-33","8601-001-01",1,998,1,1900,0,2,,2,,,,,,,,,
"21-64-89-72","8604-001-01",1,73,1,1995,0,2,,1,2020,11,2020,12,8,,14,2,
"17-58-40-80","8605-001-04",1,74,2,2015,0,2,,1,2020,1,2020,12,1,2,86,2,
"05-98-11-04","8607-001-03",1,73,1,2005,0,2,,1,2020,12,2021,1,1,,150,2,
"29-77-83-85","8622-001-01",1,71,350,2010,5,1,2,1,2020,2,2021,6,1,2,600,2,
"29-77-83-85","8622-001-01",1,73,1,2019,0,1,2,1,2020,1,2021,2,1,2,60,2,
"12-57-12-21","8625-001-01",4,73,1,2020,1,1,2,2,,,,,,,,,
"12-57-12-21","8625-001-01",4,74,20,2001,11,1,2,2,,,,,,,,,
"75-32-94-56","8638-001-02",2,72,1,2019,0,1,2,2,,,,,,,,,
"75-32-94-56","8638-001-02",2,76,1,2012,0,1,2,2,,,,,,,,,
"89-32-99-26","8639-001-02",1,70,2,2021,2,1,2,2,,,,,,,,,
"89-32-99-26","8639-001-02",1,71,18,2019,2,1,2,1,2020,7,2021,6,1,,76,2,
"89-32-99-26","8639-001-02",1,73,5,2019,0,1,2,2,,,,,,,,,
"89-32-99-26","8639-001-02",1,80,1,2020,1,1,2,2,,,,,,,,,
"83-24-75-15","8640-001-01",1,71,5,2014,0,1,2,1,2020,8,2021,6,1,,135,2,
"83-24-75-15","8640-001-01",1,72,1,2015,0,1,2,2,,,,,,,,,
"83-24-75-15","8640-001-01",1,80,2,2015,0,1,2,1,2020,2,2021,2,1,,300,2,
"83-24-75-15","8640-001-01",1,200,3,2014,0,1,2,2,,,,,,,,,
"03-57-87-43","8642-001-01",2,70,5,2021,4,1,2,1,2021,3,2021,6,2,,10,2,
"03-57-87-43","8642-001-01",2,71,30,2018,7,1,2,1,2020,8,2021,7,2,,400,2,
"03-57-87-43","8642-001-01",2,72,3,2019,1,1,2,2,,,,,,,,,
"03-57-87-43","8642-001-01",2,73,6,2015,2,1,2,1,2020,11,2021,1,2,,40,1,3
"03-57-87-43","8642-001-01",2,74,5,2020,5,1,2,2,,,,,,,,,
"03-57-87-43","8642-001-01",2,76,2,2010,0,1,2,1,2021,3,2021,6,2,,1000,2,
"03-57-87-43","8642-001-01",2,80,1,2019,0,1,2,1,2021,1,2021,3,2,,3,1,4
"03-57-87-43","8642-001-01",2,200,1,2019,0,1,2,2,,,,,,,,,
"96-74-35-59","8643-001-01",4,70,2,2020,2,2,,2,,,,,,,,,
"96-74-35-59","8643-001-01",4,71,60,2018,1,1,2,1,2020,7,2021,6,1,2,250,2,
"96-74-35-59","8643-001-01",4,73,4,2020,4,2,,2,,,,,,,,,
"96-74-35-59","8643-001-01",4,74,1,2020,1,2,,2,,,,,,,,,
"47-32-36-26","8645-001-01",3,71,6,2021,6,1,2,2,,,,,,,,,
"47-32-36-26","8645-001-01",3,72,1,2020,1,1,2,2,,,,,,,,,
"47-32-36-26","8645-001-01",3,73,14,1982,10,1,2,1,2020,12,2021,1,1,2,200,1,5
"47-32-36-26","8645-001-01",3,74,2,2020,2,1,2,1,2021,5,2021,7,1,2,40,2,
"47-32-36-26","8645-001-01",3,80,14,2000,12,1,2,1,2021,4,2021,5,1,2,60,1,5
"47-32-36-26","8645-001-01",3,852,2,2003,1,1,2,1,2020,6,2020,8,1,,40,2,
"25-11-93-88","8658-001-01",2,72,2,2015,0,2,,1,2021,4,2021,7,2,,25,2,
"25-11-93-88","8658-001-01",2,80,1,2015,0,2,,2,,,,,,,,,
"25-11-93-88","8658-001-01",2,203,1,2015,0,2,,2,,,,,,,,,
"00-64-44-95","8659-001-01",2,71,4,2020,4,2,,2,,,,,,,,,
"00-64-44-95","8659-001-01",2,73,3,2019,0,2,,2,,,,,,,,,
"00-64-44-95","8659-001-01",2,74,4,2021,3,2,,1,2021,5,2021,6,1,,20,2,
"42-73-55-33","8660-001-01",1,71,5,2021,5,2,,2,,,,,,,,,
"42-73-55-33","8660-001-01",1,73,3,2012,0,2,,2,,,,,,,,,
"42-73-55-33","8660-001-01",1,80,1,2015,0,2,,2,,,,,,,,,
"53-95-88-36","8661-001-01",1,70,3,2020,2,1,2,2,,,,,,,,,
"53-95-88-36","8661-001-01",1,71,10,2019,2,1,2,1,2020,12,2021,3,1,2,120,2,
"53-95-88-36","8661-001-01",1,72,4,2019,1,1,2,2,,,,,,,,,
"53-95-88-36","8661-001-01",1,73,10,2018,3,1,2,1,2020,1,2020,1,1,2,7,2,
"53-95-88-36","8661-001-01",1,76,3,2018,0,1,2,2,,,,,,,,,
"53-95-88-36","8661-001-01",1,200,3,2020,2,1,2,2,,,,,,,,,
"96-78-19-13","8662-001-01",2,72,2,2020,2,1,2,2,,,,,,,,,
"96-78-19-13","8662-001-01",2,73,1,2020,1,1,2,2,,,,,,,,,
"96-78-19-13","8662-001-01",2,74,1,2020,1,1,2,2,,,,,,,,,
"96-78-19-13","8662-001-01",2,76,1,2020,1,1,2,2,,,,,,,,,
"84-53-24-86","8676-001-01",1,71,7,2020,7,1,2,2,,,,,,,,,
"84-53-24-86","8676-001-01",1,73,2,2017,0,1,2,1,2021,1,2021,3,1,2,60,2,
"84-53-24-86","8676-001-01",3,73,2,2020,2,1,2,2,,,,,,,,,
"59-41-71-26","8677-001-01",1,71,2,2021,2,2,,2,,,,,,,,,
"59-41-71-26","8677-001-01",1,73,5,1900,0,2,,1,2020,12,2021,2,2,,400,1,3
"47-60-56-32","8678-001-01",1,70,1,2020,1,2,,2,,,,,,,,,
"47-60-56-32","8678-001-01",1,71,9,2020,6,2,,1,2021,5,2021,5,1,,30,2,
"47-60-56-32","8678-001-01",1,73,6,1900,1,2,,2,,,,,,,,,
"47-60-56-32","8678-001-01",1,74,1,2019,1,2,,1,2021,6,2021,6,1,2,10,2,
"52-85-20-83","8681-001-01",1,73,3,1996,0,2,,1,2020,1,2020,2,1,2,180,2,
"52-85-20-83","8681-001-01",3,73,1,1996,0,2,,2,,,,,,,,,
"13-10-08-06","8682-001-01",1,73,15,1990,0,2,,1,2020,12,2021,3,1,2,900,2,
"13-10-08-06","8682-001-01",1,74,15,2018,0,2,,1,2021,1,2021,6,1,2,150,2,
"19-46-83-64","8683-001-01",1,71,160,2018,10,1,2,1,2020,1,2021,7,2,,400,2,
"19-46-83-64","8683-001-01",1,73,10,2006,0,1,2,1,2020,12,2021,1,2,,360,1,3
"19-46-83-64","8683-001-01",1,74,1,2017,0,1,2,1,2020,6,2021,6,2,,28,2,
"19-46-83-64","8683-001-01",1,852,1,2016,0,1,2,1,2020,4,2021,7,2,,100,2,
"19-46-83-64","8683-001-01",4,73,4,1900,0,1,2,2,,,,,,,,,
"19-46-83-64","8683-001-01",4,852,2,1900,0,1,2,1,2020,4,2021,7,2,,150,2,
"30-37-49-81","8695-001-01",1,73,2,1900,1,1,2,1,2020,12,2021,1,1,,140,2,
"75-20-85-85","8695-001-03",1,71,13,2017,0,1,2,1,2021,5,2021,5,1,2,22,2,
"75-20-85-85","8695-001-03",1,73,1,2016,0,1,2,2,,,,,,,,,
"75-20-85-85","8695-001-03",1,74,2,2017,0,1,2,1,2021,6,2021,6,1,2,100,2,
"88-32-17-24","8699-001-07",1,74,1,2020,1,1,1,2,,,,,,,,,
"34-08-91-55","8700-001-01",1,71,3,2021,3,1,2,2,,,,,,,,,
"34-08-91-55","8700-001-01",1,73,6,2021,5,1,2,2,,,,,,,,,
"52-97-80-70","8702-001-01",1,73,3,2013,0,1,2,1,2020,5,2021,6,1,,120,2,
"52-97-80-70","8702-001-01",1,998,2,2013,2,1,2,1,2020,5,2021,6,1,,30,2,
"20-21-94-26","8714-001-01",1,71,22,2010,2,1,2,1,2020,3,2021,2,1,2,230,2,
"20-21-94-26","8714-001-01",1,73,10,2008,0,1,2,1,2020,10,2021,2,2,3,1200,1,5
"20-21-94-26","8714-001-01",1,74,1,2009,0,1,2,1,2020,4,2021,2,2,3,30,2,
"38-17-06-96","8715-001-01",3,73,5,2003,0,1,2,1,2020,10,2020,12,1,5,460,1,5
"38-17-06-96","8715-001-01",3,80,1,2010,0,1,2,1,2020,3,2020,5,5,,60,1,5
"38-17-06-96","8715-001-01",5,71,21,2018,0,2,,1,2020,1,2021,2,1,5,60,2,
"38-17-06-96","8715-001-01",5,73,1,1900,0,2,,1,2020,10,2020,12,1,5,300,2,
"38-17-06-96","8715-001-01",5,74,3,2020,3,2,,2,,,,,,,,,
"38-17-06-96","8715-001-01",5,76,1,2020,1,2,,2,,,,,,,,,
"38-17-06-96","8715-001-01",5,80,1,2017,0,2,,1,2020,3,2020,5,5,,20,2,
"64-74-01-69","8718-001-01",1,71,2,2020,2,2,,2,,,,,,,,,
"64-74-01-69","8718-001-01",1,80,1,2014,0,1,2,2,,,,,,,,,
"49-40-84-58","8722-001-01",1,71,40,2016,0,2,,1,2020,1,2021,2,1,2,384,2,
"49-40-84-58","8722-001-01",1,73,1,2004,0,2,,1,2020,10,2020,11,1,2,40,2,
"83-36-25-60","8733-001-01",1,71,1,2021,1,1,2,2,,,,,,,,,
"83-36-25-60","8733-001-01",1,74,2,2021,2,1,2,2,,,,,,,,,
"41-44-46-08","8735-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"41-44-46-08","8735-001-01",1,76,2,2020,2,1,2,2,,,,,,,,,
"88-49-28-09","8757-001-04",1,73,1,1900,0,1,2,1,2020,12,2021,1,1,2,250,1,3
"88-49-28-09","8757-001-04",1,74,2,2020,0,1,2,1,2020,9,2021,4,1,2,50,2,
"12-87-63-11","8758-001-01",2,73,3,1992,0,1,1,1,2020,5,2021,5,1,,300,2,
"30-31-20-04","8758-001-10",1,71,11,2010,0,1,2,1,2020,12,2021,11,1,2,30,2,
"30-31-20-04","8758-001-10",1,72,2,2016,0,1,2,2,,,,,,,,,
"30-31-20-04","8758-001-10",1,73,2,2010,0,1,2,1,2021,11,2021,11,1,2,50,2,
"30-31-20-04","8758-001-10",1,852,11,2016,0,1,2,1,2021,7,2021,11,1,2,100,2,
"74-88-09-72","8762-001-04",1,80,1,2021,1,2,,2,,,,,,,,,
"74-88-09-72","8762-001-04",3,71,3,2020,1,1,2,2,,,,,,,,,
"74-88-09-72","8762-001-04",3,74,1,2019,0,1,2,1,2020,6,2021,5,1,2,80,2,
"44-98-29-55","8771-001-01",1,73,32,9999,0,2,,1,2020,11,2020,12,1,,460,1,4
"75-70-23-89","8771-001-02",1,73,2,2010,0,2,,1,2020,12,2020,12,1,,80,1,2
"59-98-51-00","8772-001-01",1,71,20,2015,0,2,,1,2020,1,2021,2,1,2,120,2,
"59-98-51-00","8772-001-01",1,73,2,2016,0,1,2,2,,,,,,,,,
"59-98-51-00","8772-001-01",1,74,1,2018,0,1,2,1,2020,1,2021,2,1,2,60,2,
"59-98-51-00","8772-001-01",1,76,1,2018,0,1,2,2,,,,,,,,,
"59-98-51-00","8772-001-01",2,73,1,1900,0,2,,1,2020,11,2021,1,1,2,100,1,5
"56-09-93-53","8773-001-01",1,71,20,2019,2,1,2,1,2020,2,2020,2,1,2,70,2,
"56-09-93-53","8773-001-01",1,73,3,2017,3,1,2,2,,,,,,,,,
"56-09-93-53","8773-001-01",1,76,3,2020,3,1,2,2,,,,,,,,,
"56-09-93-53","8773-001-01",1,203,1,2009,0,1,2,1,2020,11,2020,11,1,2,75,2,
"56-09-93-53","8773-001-01",1,852,1,2020,1,1,2,2,,,,,,,,,
"51-95-59-06","8774-001-01",1,71,20,2018,5,2,,1,2020,7,2020,11,1,2,120,2,
"85-86-06-24","8777-001-01",1,71,23,2019,0,1,2,1,2020,3,2021,2,1,2,90,2,
"85-86-06-24","8777-001-01",1,73,12,1900,0,1,2,1,2020,11,2021,1,1,2,130,2,
"85-86-06-24","8777-001-01",1,80,2,1998,0,1,2,1,2020,3,2020,5,1,2,40,1,4
"80-76-40-87","8778-001-01",1,71,20,2015,0,1,2,1,2020,7,2020,7,1,,15,2,
"80-76-40-87","8778-001-01",1,73,1,1985,0,1,2,1,2020,12,2020,12,1,,500,2,
"80-76-40-87","8778-001-01",2,71,18,2015,0,1,2,1,2020,12,2021,2,1,,70,2,
"80-76-40-87","8778-001-01",2,73,2,2019,0,1,2,2,,,,,,,,,
"58-34-75-83","8778-001-02",1,73,6,2000,0,1,2,1,2020,12,2021,2,1,3,440,2,
"58-34-75-83","8778-001-02",1,80,1,2010,0,1,2,2,,,,,,,,,
"49-05-57-60","8791-001-03",1,71,29,1992,0,1,2,1,2020,9,2021,8,2,3,195,2,
"49-05-57-60","8791-001-03",1,73,4,2006,0,1,2,1,2020,12,2021,1,2,3,490,2,
"49-05-57-60","8791-001-03",1,74,2,2019,0,1,2,1,2020,9,2021,8,2,,12,2,
"49-05-57-60","8791-001-03",1,852,1,2015,0,1,2,1,2020,4,2021,8,2,,60,2,
"64-70-27-38","8794-001-01",1,73,9,2000,0,1,2,1,2020,12,2021,1,1,3,600,1,2
"64-70-27-38","8794-001-01",1,80,1,2005,0,2,,1,2021,2,2021,2,1,3,5,2,
"64-70-27-38","8794-001-01",1,852,4,2021,4,1,2,2,,,,,,,,,
"89-93-94-74","8795-001-01",1,71,4,2021,4,2,,2,,,,,,,,,
"93-26-99-80","8796-001-06",1,73,1,2000,0,1,2,2,,,,,,,,,
"93-26-99-80","8796-001-06",1,74,1,2019,0,1,2,2,,,,,,,,,
"83-78-35-48","8797-001-02",4,73,1,2000,0,1,2,2,,,,,,,,,
"88-68-84-46","8810-001-01",2,73,1,2000,0,2,,2,,,,,,,,,
"67-02-07-00","8812-001-02",1,72,1,2019,0,1,2,2,,,,,,,,,
"59-90-81-83","8813-001-01",1,70,1,2020,1,1,2,2,,,,,,,,,
"59-90-81-83","8813-001-01",1,72,1,2020,1,1,2,2,,,,,,,,,
"59-90-81-83","8813-001-01",1,73,4,2019,2,1,2,1,2020,11,2020,12,1,2,480,2,
"59-90-81-83","8813-001-01",1,74,2,2020,2,1,2,2,,,,,,,,,
"59-90-81-83","8813-001-01",1,76,2,2021,2,1,2,2,,,,,,,,,
"60-69-97-34","8814-001-03",1,73,3,9999,0,2,,2,,,,,,,,,
"05-25-40-18","8815-001-01",1,72,2,2018,0,2,,2,,,,,,,,,
"05-25-40-18","8815-001-01",1,73,7,2011,0,1,2,1,2020,10,2021,2,1,2,70,2,
"05-25-40-18","8815-001-01",1,852,1,2015,0,1,2,1,2020,5,2020,6,1,2,20,2,
"05-25-40-18","8815-001-01",4,73,4,2016,0,1,2,1,2020,10,2021,1,1,2,50,1,2
"76-22-51-56","8828-001-01",1,71,40,2011,0,1,2,1,2020,5,2021,6,1,2,440,2,
"76-22-51-56","8828-001-01",1,73,27,2003,0,2,,1,2020,11,2020,12,1,2,3360,1,1
"76-22-51-56","8828-001-01",1,74,6,2014,0,1,2,1,2020,7,2021,6,1,2,280,2,
"76-22-51-56","8828-001-01",1,76,1,2020,1,1,2,2,,,,,,,,,
"76-22-51-56","8828-001-01",1,79,2,2002,0,1,2,1,2020,6,2020,7,1,2,140,2,
"76-22-51-56","8828-001-01",1,80,2,2005,0,1,2,1,2020,4,2020,8,1,2,20,2,
"60-54-49-64","8828-001-03",1,71,2,2020,2,2,,2,,,,,,,,,
"60-54-49-64","8828-001-03",1,73,2,2016,0,1,1,1,2020,11,2021,2,1,2,390,1,1
"32-69-81-91","8829-001-01",3,71,40,1900,0,1,2,1,2020,7,2021,6,1,2,200,2,
"32-69-81-91","8829-001-01",3,80,3,1900,0,1,2,2,,,,,,,,,
"85-05-30-54","8833-001-01",1,73,3,1900,0,1,2,1,2020,11,2021,1,1,,600,2,
"85-05-30-54","8833-001-01",3,73,1,2016,0,1,2,2,,,,,,,,,
"68-10-99-04","8834-001-01",1,73,3,2018,0,1,1,1,2020,12,2021,2,1,2,80,2,
"68-10-99-04","8834-001-01",1,74,1,2020,1,1,1,2,,,,,,,,,
"56-71-35-69","8835-001-04",1,71,5,2020,5,1,2,2,,,,,,,,,
"56-71-35-69","8835-001-04",1,73,2,2010,0,1,2,1,2020,12,2021,1,1,2,90,2,
"31-30-48-40","8847-001-01",1,76,2,2016,0,2,,2,,,,,,,,,
"62-04-63-28","8848-001-01",1,71,25,2020,0,2,,1,2020,4,2021,6,1,,66,2,
"62-04-63-28","8848-001-01",1,73,2,2015,0,1,2,1,2020,11,2021,2,1,2,100,1,1
"74-14-90-84","8849-001-02",3,71,12,1900,0,1,2,1,2020,7,2021,7,2,,40,2,
"74-14-90-84","8849-001-02",3,74,3,1900,0,1,2,1,2020,7,2021,6,2,,120,2,
"75-76-83-01","8851-001-01",1,71,4,2020,4,1,2,2,,,,,,,,,
"75-76-83-01","8851-001-01",1,74,2,2021,2,1,2,2,,,,,,,,,
"26-48-07-99","8853-001-02",1,71,40,2018,0,1,2,1,2020,7,2021,6,2,11,220,2,
"26-48-07-99","8853-001-02",1,73,13,2000,0,1,2,1,2020,7,2021,6,2,11,300,2,
"61-87-79-07","8854-001-03",1,73,6,1900,0,1,2,1,2020,10,2020,12,1,2,400,1,2
"61-87-79-07","8854-001-03",1,76,2,2004,0,1,2,1,2020,4,2020,7,1,2,32,1,2
"61-87-79-07","8854-001-03",1,80,1,2010,0,1,2,1,2021,4,2021,6,1,2,30,1,2
"61-87-79-07","8854-001-03",1,852,1,1900,0,2,,1,2020,4,2020,7,1,2,20,2,
"83-82-16-26","8857-001-01",1,76,2,2014,0,1,2,2,,,,,,,,,
"34-20-55-17","8867-001-02",1,998,20,2011,0,2,,1,2021,2,2021,2,2,,200,2,
"00-21-28-79","8868-001-01",1,83,2,1900,0,2,,1,2020,1,2020,2,1,2,80,2,
"00-21-28-79","8868-001-01",2,71,4,2014,0,2,,1,2020,3,2021,2,1,2,60,2,
"00-21-28-79","8868-001-01",3,84,3,1900,0,2,,1,2020,12,2021,2,1,2,60,2,
"57-34-58-89","8869-001-01",1,81,16,2005,0,2,,1,2020,1,2020,2,1,2,640,1,1
"73-42-86-91","8870-001-01",2,81,10,2019,0,1,2,1,2020,12,2020,12,1,,1400,2,
"73-42-86-91","8870-001-01",2,84,3,2020,3,1,2,2,,,,,,,,,
"22-97-00-78","8871-001-01",1,72,1,2003,0,1,2,2,,,,,,,,,
"22-97-00-78","8871-001-01",1,81,5,2003,0,1,2,1,2021,1,2021,1,1,6,575,2,
"22-97-00-78","8871-001-01",1,83,10,2003,0,1,2,1,2021,2,2021,2,1,6,384,2,
"83-91-97-40","8872-001-01",1,84,4,1900,0,2,,1,2020,2,2020,2,2,,40,2,
"83-91-97-40","8872-001-01",4,81,10,1900,0,2,,1,2020,12,2021,1,2,,200,2,
"35-01-49-37","8872-001-03",1,83,2,1900,0,2,,2,,,,,,,,,
"23-87-83-61","8873-001-01",1,71,8,2012,0,2,,1,2020,3,2021,2,1,2,40,2,
"23-87-83-61","8873-001-01",1,84,8,2010,0,2,,1,2020,3,2021,2,1,2,60,2,
"89-55-89-92","8886-001-01",2,71,2,2015,0,2,,1,2020,6,2021,5,1,,40,2,
"89-55-89-92","8886-001-01",3,71,15,1900,0,2,,1,2020,6,2021,5,1,,64,2,
"81-76-53-58","8889-001-01",1,69,4,2017,0,2,,1,2021,2,2021,2,1,,15,2,
"81-76-53-58","8889-001-01",1,73,14,2017,0,2,,1,2020,12,2021,3,1,2,300,2,
"81-76-53-58","8889-001-01",1,852,230,2017,52,2,,2,,,,,,,,,
"81-76-53-58","8889-001-01",4,73,16,1990,0,2,,1,2020,12,2021,3,1,2,250,1,1
"81-76-53-58","8889-001-01",4,203,3,1990,0,2,,1,2021,2,2021,4,1,2,150,2,
"26-06-09-83","8891-001-01",1,71,6,2000,0,1,2,1,2020,4,2021,5,1,2,120,2,
"26-06-09-83","8891-001-01",1,74,3,2014,0,1,2,1,2020,4,2021,5,1,2,30,2,
"26-06-09-83","8891-001-01",1,76,6,2003,0,1,2,1,2020,4,2021,5,1,2,300,2,
"26-06-09-83","8891-001-01",1,80,2,1999,0,1,2,1,2020,4,2021,5,1,2,45,2,
"26-06-09-83","8891-001-01",1,852,1,1999,0,1,2,1,2020,4,2021,5,1,2,145,2,
"26-06-09-83","8891-001-01",2,76,4,2000,0,1,2,1,2020,4,2021,5,1,2,180,1,5
"26-06-09-83","8891-001-01",2,852,8,2000,0,1,2,2,,,,,,,,,
"20-33-59-33","8892-001-03",2,71,4,2017,0,2,,1,2020,6,2021,5,2,,20,2,
"20-33-59-33","8892-001-03",2,73,1,1900,0,2,,1,2020,12,2021,2,5,,100,2,
"20-33-59-33","8892-001-03",2,74,1,2020,0,2,,1,2020,6,2021,5,2,,20,2,
"63-82-17-43","8904-001-01",1,71,30,2015,0,1,2,1,2020,4,2021,5,1,,240,2,
"63-82-17-43","8904-001-01",1,72,3,2020,0,1,2,1,2020,4,2021,5,1,,45,2,
"63-82-17-43","8904-001-01",2,73,2,2002,0,2,,1,2020,4,2021,5,1,,4500,2,
"73-69-98-24","8905-001-01",1,69,4,2003,0,2,,2,,,,,,,,,
"73-69-98-24","8905-001-01",1,73,4,2003,0,1,2,2,,,,,,,,,
"21-39-92-97","8906-001-01",1,71,30,2017,0,2,,1,2020,6,2021,5,1,,40,2,
"21-39-92-97","8906-001-01",1,74,1,2019,0,2,,1,2020,6,2021,5,1,,5,2,
"24-41-62-67","8907-001-01",2,71,200,2020,0,1,2,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,69,1,2013,0,2,,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,71,500,2019,150,2,,1,2020,6,2021,5,1,,140,2,
"82-07-37-99","8908-001-01",1,75,2,2019,0,2,,1,2021,5,2021,5,1,,5,2,
"82-07-37-99","8908-001-01",1,80,2,2013,0,2,,2,,,,,,,,,
"08-47-41-24","8909-001-02",2,71,50,2000,5,2,,1,2020,3,2021,5,2,,285,2,
"81-53-07-82","8910-001-01",1,71,13,2019,0,2,,2,,,,,,,,,
"84-71-12-07","8910-001-02",1,71,30,2021,7,2,,1,2020,6,2021,5,2,,120,2,
"92-26-76-35","8911-001-01",1,71,5,2017,0,2,,1,2020,6,2021,5,1,2,20,2,
"92-26-76-35","8911-001-01",1,852,5,2017,0,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",2,74,2,2021,2,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",3,69,4,2000,0,2,,1,2020,8,2020,12,1,2,250,1,5
"92-26-76-35","8911-001-01",3,71,30,2018,0,2,,1,2020,6,2021,5,1,2,450,2,
"92-26-76-35","8911-001-01",3,212,10,2017,0,2,,2,,,,,,,,,
"33-18-58-71","8923-001-01",1,73,4,1900,0,1,2,1,2020,1,2021,2,5,,100,1,2
"33-18-58-71","8923-001-01",1,76,8,2007,0,1,2,1,2020,1,2021,2,5,,960,1,5
"33-18-58-71","8923-001-01",1,203,10,2000,0,1,2,1,2020,1,2021,2,5,,40,1,1
"53-04-11-06","8924-001-01",1,69,1,2010,0,2,,2,,,,,,,,,
"53-04-11-06","8924-001-01",1,71,3,1900,0,2,,1,2020,1,2020,12,2,,30,1,5
"53-04-11-06","8924-001-01",1,76,50,2016,0,2,,1,2020,3,2020,4,1,,500,2,
"53-04-11-06","8924-001-01",1,852,4,2016,0,2,,1,2020,3,2020,3,2,,20,2,
"53-04-11-06","8924-001-01",2,73,5,2015,0,2,,1,2020,11,2021,1,1,,100,2,
"53-04-11-06","8924-001-01",2,76,60,2016,0,2,,1,2020,3,2020,3,1,,700,2,
"53-04-11-06","8924-001-01",2,852,3,2015,0,2,,1,2020,3,2020,4,2,,15,2,
