"interview__key","y5_hhid","cropid","ag7a_02","ag7a_03","ag7a_04","ag7a_05_1","ag7a_05_2","ag7a_06_1","ag7a_06_2","ag7a_07_1a","ag7a_07_1b","ag7a_07_2a","ag7a_07_2b","ag7a_08","ag7a_09","ag7a_10","ag7a_11","ag7a_12","ag7a_13","ag7a_14","ag7a_15","ag7a_16","ag7a_17","ag7a_18","ag7a_19","ag7a_20","ag7a_21"
"23-92-25-81","8170-001-02",79,2,,,,,,,,,,,2,,,,,2,,,,13,0,0,5,0
"23-92-25-81","8170-001-02",80,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,20,0
"23-92-25-81","8170-001-02",200,2,,,,,,,,,,,2,,,,,2,,,,18,0,0,7,0
"73-73-81-46","8173-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,50,0
"81-59-25-11","8182-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,10,0
"81-59-25-11","8182-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"85-45-40-36","8182-001-02",71,1,40,8000,1,,1,,9,1,9,1,2,,,,,2,,,,30,0,0,10,0
"85-45-40-36","8182-001-02",73,1,200,30000,1,,1,,9,1,9,1,2,,,,,2,,,,50,0,0,70,0
"85-45-40-36","8182-001-02",74,1,30,3000,1,,1,,9,1,9,1,2,,,,,2,,,,15,0,0,15,0
"11-04-95-97","8183-001-01",73,2,,,,,,,,,,,2,,,,,1,1,2,4000,40,0,0,0,0
"55-00-80-55","8184-001-01",69,2,,,,,,,,,,,2,,,,,1,1,3,35000,40,0,0,15,0
"55-00-80-55","8184-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"55-00-80-55","8184-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,10,0
"55-00-80-55","8184-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,4,0,0,1,0
"55-00-80-55","8184-001-01",203,2,,,,,,,,,,,2,,,,,2,,,,7,0,0,3,0
"55-00-80-55","8184-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,2,0,0,2,0
"55-00-80-55","8184-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,2,0,0,1,0
"08-21-18-73","8185-001-01",71,1,15,2500,2,,2,,2,1,2,1,2,,,,,2,,,,35,0,0,5,0
"08-21-18-73","8185-001-01",73,1,60,20000,2,,2,,2,1,2,1,2,,,,,2,,,,30,0,0,10,0
"08-21-18-73","8185-001-01",76,1,20,5000,2,,2,,2,2,2,3,2,,,,,2,,,,20,0,0,0,0
"08-21-18-73","8185-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"08-21-18-73","8185-001-01",851,2,,,,,,,,,,,2,,,,,2,,,,1,0,0,0,0
"64-14-59-03","8186-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,112,0
"64-14-59-03","8186-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,130,0,0,0,0
"83-98-37-26","8187-001-01",71,1,195,75000,1,,1,,9,3,9,3,2,,,,,2,,,,0,0,0,0,0
"37-12-34-36","8188-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,40,0
"37-12-34-36","8188-001-01",73,1,100,10000,1,2,1,2,4,1,0,,2,,,,,2,,,,210,0,0,90,0
"37-12-34-36","8188-001-01",75,1,200,20000,1,2,1,2,4,1,0,,2,,,,,2,,,,100,0,0,0,0
"68-96-28-51","8189-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"68-96-28-51","8189-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,20,0
"68-96-28-51","8189-001-01",851,1,15,6000,1,2,1,,3,1,0,,2,,,,,2,,,,2,0,0,3,0
"63-99-79-44","8204-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"63-99-79-44","8204-001-01",98,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,20,0
"69-37-83-88","8205-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,320,0,0,240,0
"75-64-92-77","8206-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,174,0,0,0,0
"75-64-92-77","8206-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"75-64-92-77","8206-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,165,0,0,0,0
"37-84-33-45","8213-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"37-84-33-45","8213-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,5,0
"07-12-36-51","8221-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"07-12-36-51","8221-001-01",84,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"19-84-40-42","8227-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,60,0
"19-84-40-42","8227-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,126,0,0,0,0
"04-37-85-43","8240-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,100,0
"45-06-93-91","8242-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"45-06-93-91","8242-001-01",73,1,30,9000,1,,1,,4,1,4,1,2,,,,,2,,,,30,0,0,15,0
"69-24-30-06","8246-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,1256,0,0,0,0
"69-24-30-06","8246-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,869,0,0,156,0
"69-24-30-06","8246-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,326,0,0,0,0
"69-24-30-06","8246-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,156,0,0,0,0
"69-24-30-06","8246-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,176,0,0,256,0
"33-13-26-34","8258-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,19,0,0,6,0
"33-13-26-34","8258-001-01",76,1,222,36000,1,2,1,2,9,1,0,,2,,,,,2,,,,111,0,0,37,0
"52-96-30-54","8259-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,8,0
"52-96-30-54","8259-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,12,0,0,3,0
"52-96-30-54","8259-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,5,0
"40-28-81-73","8261-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"27-65-92-71","8262-001-01",73,2,,,,,,,,,,,2,,,,,1,1,1,30000,200,0,0,50,0
"49-43-73-78","8267-001-01",76,1,20,8000,1,,1,,16,1,16,1,2,,,,,2,,,,50,0,0,30,0
"45-39-10-24","8277-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,140,0
"24-46-42-26","8281-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"24-46-42-26","8281-001-01",73,2,,,,,,,,,,,2,,,,,1,2,1,1000,104,0,0,0,0
"76-84-55-62","8282-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"97-06-33-25","8282-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,40,0
"36-66-06-01","8283-001-02",73,1,800,320000,3,,3,,9,5,9,5,2,,,,,1,4,1,40000,100,0,0,0,0
"25-22-50-95","8284-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,5,0
"25-22-50-95","8284-001-01",73,1,200,60000,1,,1,,9,1,9,1,2,,,,,1,1,4,5000,200,0,0,40,0
"95-10-97-38","8285-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,40,0
"30-91-33-94","8299-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"30-91-33-94","8299-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,80,0
"94-59-16-39","8315-001-01",70,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,11,0
"94-59-16-39","8315-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,99,0,0,20,0
"94-59-16-39","8315-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,26,0,0,12,0
"29-73-67-92","8317-001-01",71,1,20,15000,1,,1,,4,3,0,,2,,,,,2,,,,10,0,0,0,0
"29-73-67-92","8317-001-01",72,1,100,160000,1,,1,,4,3,0,,2,,,,,2,,,,0,0,0,0,0
"29-73-67-92","8317-001-01",852,1,10,10000,1,,1,,4,3,0,,2,,,,,2,,,,0,0,0,0,0
"19-74-83-65","8320-001-01",73,2,,,,,,,,,,,2,,,,,1,1,3,6000,192,0,0,0,0
"57-94-17-98","8321-001-03",72,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,30,0
"57-94-17-98","8321-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,30,0
"99-80-42-77","8334-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,10,0
"06-62-00-95","8337-001-01",73,2,,,,,,,,,,,2,,,,,1,4,2,10000,95,0,0,0,0
"11-35-47-33","8339-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"11-35-47-33","8339-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"49-43-24-27","8340-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,166,0,0,0,0
"49-43-24-27","8340-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,10,0
"07-03-03-32","8341-001-01",73,2,,,,,,,,,,,2,,,,,1,1,4,10000,1660,0,0,150,0
"02-43-32-06","8376-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"02-43-32-06","8376-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,360,0,0,0,0
"37-71-21-50","8377-001-01",76,2,,,,,,,,,,,2,,,,,1,1,1,4000,140,0,0,0,0
"37-71-21-50","8377-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,140,0,0,0,0
"90-31-32-29","8377-001-03",73,2,,,,,,,,,,,2,,,,,1,2,3,30000,300,0,0,0,0
"42-29-84-54","8378-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,30,0
"42-29-84-54","8378-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,85,0,0,0,0
"86-36-77-81","8379-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,80,0
"30-99-27-27","8393-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,108,0,0,0,0
"30-99-27-27","8393-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,100,0
"02-89-25-52","8395-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,170,0,0,40,0
"02-89-25-52","8395-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,24,0,0,8,0
"42-07-57-40","8414-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,100,0
"42-07-57-40","8414-001-03",74,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"68-36-25-83","8429-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,520,0,0,0,0
"88-30-56-52","8430-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,1400,0,0,0,0
"88-30-56-52","8430-001-02",74,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"88-30-56-52","8430-001-02",998,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"54-84-39-33","8434-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"54-84-39-33","8434-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,80,0
"09-35-15-01","8435-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,50,0
"09-35-15-01","8435-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"85-90-69-26","8448-001-05",73,2,,,,,,,,,,,2,,,,,2,,,,175,0,0,0,0
"59-10-88-39","8450-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"17-48-94-57","8451-001-02",73,2,,,,,,,,,,,2,,,,,1,1,1,30000,600,0,0,300,0
"17-48-94-57","8451-001-02",76,2,,,,,,,,,,,2,,,,,2,,,,350,0,0,150,0
"17-48-94-57","8451-001-02",79,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,200,0
"17-48-94-57","8451-001-02",852,1,450,50000,2,,2,,16,3,16,3,2,,,,,2,,,,100,0,0,150,0
"94-38-37-26","8454-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,280,0,0,100,0
"22-92-19-14","8454-001-03",76,2,,,,,,,,,,,2,,,,,2,,,,90,0,0,30,0
"86-55-14-57","8454-001-07",73,2,,,,,,,,,,,2,,,,,2,,,,160,0,0,200,0
"86-55-14-57","8454-001-07",852,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,10,0
"63-41-60-75","8468-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,36,0,0,0,0
"63-41-60-75","8468-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,5,0
"82-41-10-87","8470-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"82-41-10-87","8470-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,6,0
"82-41-10-87","8470-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,35,0,0,10,0
"01-65-53-72","8471-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,200,0,0,50,0
"01-65-53-72","8471-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,160,0,0,0,0
"01-65-53-72","8471-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,5,0
"01-65-53-72","8471-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,0,0
"26-59-11-80","8472-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"27-44-06-25","8474-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,85,0,0,0,0
"27-44-06-25","8474-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,105,0,0,75,0
"27-44-06-25","8474-001-01",76,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,20,0
"27-44-06-25","8474-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,10,0
"27-44-06-25","8474-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,10,0
"33-54-58-87","8476-001-02",80,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"33-54-58-87","8476-001-02",200,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"33-54-58-87","8476-001-02",852,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"30-40-59-80","8508-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"30-40-59-80","8508-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"55-35-60-25","8508-001-03",200,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"63-86-47-13","8509-001-01",998,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"57-16-67-66","8511-001-04",74,2,,,,,,,,,,,2,,,,,2,,,,95,0,0,5,0
"70-41-03-84","8528-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,18,0,0,0,0
"70-41-03-84","8528-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,0,0
"94-71-63-72","8529-001-08",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,0,0
"94-71-63-72","8529-001-08",80,2,,,,,,,,,,,2,,,,,1,4,2,2000,60,0,0,20,0
"30-83-69-59","8530-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"82-85-96-81","8531-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,45,0,0,5,0
"13-83-16-71","8581-001-01",73,1,140,30000,1,2,1,2,2,1,2,1,2,,,,,2,,,,420,0,0,0,0
"13-83-16-71","8581-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"21-64-89-72","8604-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,9,0,0,5,0
"17-58-40-80","8605-001-04",74,2,,,,,,,,,,,2,,,,,2,,,,72,0,0,14,0
"05-98-11-04","8607-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,150,0,0,0,0
"29-77-83-85","8622-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"29-77-83-85","8622-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"89-32-99-26","8639-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,58,0,0,18,0
"83-24-75-15","8640-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,135,0,0,0,0
"83-24-75-15","8640-001-01",80,2,,,,,,,,,,,2,,,,,1,1,1,10000,180,0,0,120,0
"03-57-87-43","8642-001-01",70,2,,,,,,,,,,,2,,,,,2,,,,10,0,0,0,0
"03-57-87-43","8642-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,400,0,0,0,0
"03-57-87-43","8642-001-01",73,2,,,,,,,,,,,2,,,,,1,1,1,5000,35,0,0,5,0
"03-57-87-43","8642-001-01",76,1,550,30000,1,2,1,2,16,1,16,1,2,,,,,2,,,,300,0,0,150,0
"03-57-87-43","8642-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,3,0,0,0,0
"96-74-35-59","8643-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,0,0
"47-32-36-26","8645-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,80,0
"47-32-36-26","8645-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,10,0
"47-32-36-26","8645-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"47-32-36-26","8645-001-01",852,1,30,30000,1,2,1,2,9,1,9,1,2,,,,,2,,,,10,0,0,0,0
"25-11-93-88","8658-001-01",72,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,0,0
"00-64-44-95","8659-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"53-95-88-36","8661-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"53-95-88-36","8661-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,7,0,0,0,0
"84-53-24-86","8676-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"59-41-71-26","8677-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,150,0
"47-60-56-32","8678-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"47-60-56-32","8678-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,5,0,5,0,0
"52-85-20-83","8681-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,60,0
"13-10-08-06","8682-001-01",73,1,500,200000,1,2,1,2,9,3,9,3,2,,,,,2,,,,150,0,0,250,0
"13-10-08-06","8682-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,100,0
"19-46-83-64","8683-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,100,0
"19-46-83-64","8683-001-01",73,1,240,30000,1,2,1,2,16,2,16,2,2,,,,,1,1,1,9000,90,0,0,30,0
"19-46-83-64","8683-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,28,0,0,0,0
"19-46-83-64","8683-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,180,0,0,70,0
"30-37-49-81","8695-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,140,0,0,0,0
"75-20-85-85","8695-001-03",71,2,,,,,,,,,,,2,,,,,2,,,,22,0,0,0,0
"75-20-85-85","8695-001-03",74,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"52-97-80-70","8702-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"52-97-80-70","8702-001-01",998,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"20-21-94-26","8714-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,230,0,0,0,0
"20-21-94-26","8714-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,800,0,0,400,0
"20-21-94-26","8714-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,0,0
"38-17-06-96","8715-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"38-17-06-96","8715-001-01",73,1,600,60000,1,5,1,,9,2,9,2,2,,,,,2,,,,160,0,0,0,0
"38-17-06-96","8715-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,20,0
"49-40-84-58","8722-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,384,0,0,0,0
"49-40-84-58","8722-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"88-49-28-09","8757-001-04",73,1,100,40000,1,2,1,2,16,3,16,3,2,,,,,1,1,1,5000,100,0,0,50,0
"88-49-28-09","8757-001-04",74,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,10,0
"12-87-63-11","8758-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,0,0
"30-31-20-04","8758-001-10",71,1,20,6000,1,2,1,2,2,1,2,1,2,,,,,2,,,,10,0,0,0,0
"30-31-20-04","8758-001-10",73,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,10,0
"30-31-20-04","8758-001-10",852,1,90,30000,1,2,1,2,9,1,9,1,2,,,,,2,,,,10,0,0,0,0
"74-88-09-72","8762-001-04",74,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"44-98-29-55","8771-001-01",73,2,,,,,,,,,,,2,,,,,1,1,7,16000,210,0,0,205,0
"75-70-23-89","8771-001-02",73,2,,,,,,,,,,,2,,,,,1,1,3,4000,56,0,0,20,0
"59-98-51-00","8772-001-01",71,1,40,8000,2,,2,,2,1,2,1,2,,,,,2,,,,80,0,0,0,0
"59-98-51-00","8772-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,40,0
"59-98-51-00","8772-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"56-09-93-53","8773-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"56-09-93-53","8773-001-01",203,2,,,,,,,,,,,2,,,,,2,,,,75,0,0,0,0
"51-95-59-06","8774-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"85-86-06-24","8777-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,72,0,0,18,0
"85-86-06-24","8777-001-01",73,1,90,15000,1,,1,2,9,1,9,1,2,,,,,2,,,,40,0,0,0,0
"85-86-06-24","8777-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,15,0,0,25,0
"80-76-40-87","8778-001-01",71,1,15,21000,1,,1,,1,1,1,1,2,,,,,2,,,,40,0,0,30,0
"80-76-40-87","8778-001-01",73,1,450,80000,1,,1,,9,5,9,5,2,,,,,2,,,,50,0,0,0,0
"58-34-75-83","8778-001-02",73,1,400,36000,1,3,1,3,9,5,9,5,2,,,,,2,,,,40,0,0,0,0
"49-05-57-60","8791-001-03",71,2,,,,,,,,,,,2,,,,,2,,,,195,0,0,0,0
"49-05-57-60","8791-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,430,0,0,60,0
"49-05-57-60","8791-001-03",74,2,,,,,,,,,,,2,,,,,2,,,,12,0,0,0,0
"49-05-57-60","8791-001-03",852,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"64-70-27-38","8794-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,480,0,0,120,0
"64-70-27-38","8794-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,5,0,0,0,0
"59-90-81-83","8813-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,360,0,0,120,0
"05-25-40-18","8815-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,70,0,0,0,0
"05-25-40-18","8815-001-01",852,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"76-22-51-56","8828-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,440,0,0,0,0
"76-22-51-56","8828-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,3360,0,0,0,0
"76-22-51-56","8828-001-01",74,2,,,,,,,,,,,2,,,,,2,,,,280,0,0,0,0
"76-22-51-56","8828-001-01",79,2,,,,,,,,,,,2,,,,,2,,,,140,0,0,0,0
"76-22-51-56","8828-001-01",80,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"60-54-49-64","8828-001-03",73,2,,,,,,,,,,,2,,,,,1,1,4,15000,320,0,0,25,0
"32-69-81-91","8829-001-01",71,1,100,12000,1,2,1,2,4,1,4,1,2,,,,,2,,,,100,0,0,0,0
"85-05-30-54","8833-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,600,0,0,0,0
"68-10-99-04","8834-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,0,0
"56-71-35-69","8835-001-04",73,2,,,,,,,,,,,2,,,,,2,,,,30,0,0,60,0
"62-04-63-28","8848-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,69,0,0,0,0
"62-04-63-28","8848-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,100,0,0,0,0
"74-14-90-84","8849-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"74-14-90-84","8849-001-02",74,2,,,,,,,,,,,2,,,,,2,,,,120,0,0,0,0
"26-48-07-99","8853-001-02",71,2,,,,,,,,,,,2,,,,,2,,,,220,0,0,0,0
"26-48-07-99","8853-001-02",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,0,0
"61-87-79-07","8854-001-03",73,2,,,,,,,,,,,2,,,,,2,,,,300,0,0,100,0
"61-87-79-07","8854-001-03",76,2,,,,,,,,,,,2,,,,,2,,,,22,0,0,10,0
"61-87-79-07","8854-001-03",80,2,,,,,,,,,,,2,,,,,2,,,,25,0,0,5,0
"61-87-79-07","8854-001-03",852,2,,,,,,,,,,,2,,,,,2,,,,20,0,0,0,0
"34-20-55-17","8867-001-02",998,1,200,40000,2,,2,,9,1,9,1,2,,,,,2,,,,0,0,0,0,0
"00-21-28-79","8868-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,60,0,0,0,0
"00-21-28-79","8868-001-01",83,2,,,,,,,,,,,2,,,,,2,,,,50,0,0,30,0
"00-21-28-79","8868-001-01",84,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,20,0
"57-34-58-89","8869-001-01",81,1,640,128000,1,2,1,2,9,1,0,,2,,,,,2,,,,30,0,0,40,0
"73-42-86-91","8870-001-01",81,1,1400,21000,1,,1,,16,1,16,1,2,,,,,2,,,,0,0,0,0,0
"22-97-00-78","8871-001-01",81,1,585,25000,1,6,1,6,9,1,9,1,2,,,,,2,,,,10,0,0,0,0
"22-97-00-78","8871-001-01",83,1,404,18000,1,6,1,6,9,1,9,1,2,,,,,2,,,,20,0,0,0,0
"83-91-97-40","8872-001-01",81,1,180,40500,1,2,1,2,16,1,16,1,2,,,,,2,,,,20,0,0,0,0
"83-91-97-40","8872-001-01",84,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"23-87-83-61","8873-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,40,0,0,0,0
"23-87-83-61","8873-001-01",84,1,50,25000,1,2,1,2,9,2,9,2,2,,,,,2,,,,10,0,0,0,0
"89-55-89-92","8886-001-01",71,2,,,,,,,,,,,2,,,,,2,,,,80,0,0,24,0
"81-76-53-58","8889-001-01",69,2,,,,,,,,,,,2,,,,,2,,,,5,0,0,0,0
"81-76-53-58","8889-001-01",73,2,,,,,,,,,,,2,,,,,2,,,,250,0,0,100,0
