"interview__key","y5_hhid","plot_id","cropid","ag6b_02","ag6b_03","ag6b_04","ag6b_05","ag6b_06","ag6b_06a","ag6b_07_1","ag6b_07_2","ag6b_07_3","ag6b_07_4","ag6b_08_1","ag6b_08_2","ag6b_09","ag6b_10","ag6b_11"
"19-68-40-27","7860-001-04",1,21,65,2020,40,1,2,1,2020,8,2021,7,1,2,85,2,
"19-68-40-27","7860-001-04",1,46,5,1900,0,1,2,1,2020,10,2020,12,1,2,3,2,
"19-68-40-27","7860-001-04",2,46,10,2020,10,2,,2,,,,,,,,,
"07-61-69-65","7862-001-01",1,45,1,2005,0,1,2,1,2020,8,2021,7,1,2,12,2,
"07-61-69-65","7862-001-01",1,46,15,2017,0,1,2,2,,,,,,,,,
"07-61-69-65","7862-001-01",2,46,50,1900,0,2,,2,,,,,,,,,
"07-61-69-65","7862-001-01",3,46,70,2017,0,1,2,2,,,,,,,,,
"07-61-69-65","7862-001-01",5,46,150,1900,25,2,,1,2020,10,2021,11,1,2,200,1,6
"08-24-51-29","7863-001-01",1,45,2,1900,1,1,2,1,2021,2,2021,3,1,2,15,2,
"08-24-51-29","7863-001-01",1,46,10,2017,9,1,2,2,,,,,,,,,
"03-51-23-50","7865-001-01",1,21,20,2021,100,2,,1,2021,6,2021,7,1,,100,2,
"03-51-23-50","7865-001-01",1,46,5,2016,0,2,,2,,,,,,,,,
"16-82-37-77","7866-001-01",1,21,21,2021,21,1,2,1,2021,6,2021,6,1,2,93,2,
"16-82-37-77","7866-001-01",1,34,43,2021,43,1,2,1,2021,6,2021,6,1,2,22,2,
"16-82-37-77","7866-001-01",1,46,9,2018,0,1,2,2,,,,,,,,,
"16-82-37-77","7866-001-01",3,46,20,2018,0,2,,2,,,,,,,,,
"88-88-83-39","7866-001-04",1,45,2,2020,2,1,2,2,,,,,,,,,
"88-88-83-39","7866-001-04",1,46,1,2020,0,1,2,2,,,,,,,,,
"05-38-38-51","7885-001-01",2,46,175,2019,0,2,,2,,,,,,,,,
"84-90-25-34","7897-001-01",1,45,3,1978,0,1,2,1,2020,9,2020,9,1,2,35,1,5
"84-90-25-34","7897-001-01",1,46,1,2020,1,1,2,2,,,,,,,,,
"84-90-25-34","7897-001-01",2,46,21,1900,0,1,2,1,2020,9,2020,12,1,2,15,1,5
"22-54-53-72","7898-001-01",1,46,2,1900,0,2,,1,2020,10,2020,11,1,2,2,2,
"22-54-53-72","7898-001-01",2,46,7,2019,7,2,,2,,,,,,,,,
"52-33-12-15","7900-001-01",2,304,8,1900,0,1,2,2,,,,,,,,,
"52-33-12-15","7900-001-01",3,46,39,1900,13,2,,1,2020,10,2020,12,1,2,100,2,
"52-33-12-15","7900-001-01",4,21,300,2020,300,1,2,1,2020,7,2021,6,1,2,150,2,
"90-41-70-13","7902-001-01",4,46,1,2011,0,2,,2,,,,,,,,,
"62-09-95-83","7902-001-02",1,46,26,2009,0,1,2,1,2020,10,2020,12,1,2,80,2,
"62-09-95-83","7902-001-02",2,46,3,2000,0,1,2,1,2020,10,2020,12,1,2,10,2,
"62-09-95-83","7902-001-02",3,46,5,2000,0,1,2,1,2020,10,2020,12,1,2,18,2,
"23-91-99-71","7903-001-01",1,21,61,2020,44,1,2,1,2020,9,2020,10,1,,43,2,
"23-91-99-71","7903-001-01",1,46,1,9999,0,1,2,2,,,,,,,,,
"23-91-99-71","7903-001-01",3,46,22,9999,0,1,2,1,2020,10,2020,11,1,,90,2,
"23-91-99-71","7903-001-01",4,21,412,2020,412,1,2,2,,,,,,,,,
"23-91-99-71","7903-001-01",4,46,38,2019,0,1,2,2,,,,,,,,,
"71-25-97-71","7903-001-03",1,21,16,2020,6,1,2,1,2021,6,2021,11,1,,70,2,
"71-25-97-71","7903-001-03",1,46,53,1900,0,1,2,1,2020,9,2021,1,1,,330,2,
"87-80-72-97","7904-001-01",1,45,1,2019,0,2,,2,,,,,,,,,
"87-80-72-97","7904-001-01",2,46,300,1900,30,1,2,1,2020,9,2020,11,1,2,1820,1,5
"87-80-72-97","7904-001-01",3,46,20,2019,0,1,2,2,,,,,,,,,
"87-80-72-97","7904-001-01",4,46,30,2020,30,1,2,2,,,,,,,,,
"90-68-95-74","7916-001-01",1,21,30,2019,0,1,2,1,2020,6,2021,5,1,,20,2,
"90-68-95-74","7916-001-01",1,44,3,1900,0,1,2,1,2020,6,2021,5,1,,20,2,
"90-68-95-74","7916-001-01",1,304,20,2017,0,1,2,2,,,,,,,,,
"95-68-45-61","7917-001-01",1,21,90,2020,90,1,2,2,,,,,,,,,
"95-68-45-61","7917-001-01",1,44,6,1993,0,1,2,1,2020,6,2021,5,4,,30,2,
"95-68-45-61","7917-001-01",1,304,2,1997,0,1,2,2,,,,,,,,,
"80-27-00-22","7918-001-01",1,44,7,1980,0,1,2,1,2020,2,2020,6,1,2,100,2,
"80-27-00-22","7918-001-01",1,303,6,2020,6,1,2,2,,,,,,,,,
"80-27-00-22","7918-001-01",1,304,5,2020,5,1,2,2,,,,,,,,,
"80-27-00-22","7918-001-01",2,44,1,2012,0,1,2,2,,,,,,,,,
"19-89-44-48","7919-001-01",1,21,70,2019,20,1,2,1,2020,6,2021,5,1,2,120,2,
"19-89-44-48","7919-001-01",1,44,8,2005,0,1,2,1,2021,2,2021,5,1,2,80,2,
"19-89-44-48","7919-001-01",1,60,3,2019,0,1,2,1,2020,10,2021,5,1,2,50,2,
"19-89-44-48","7919-001-01",1,304,4,2015,0,1,2,2,,,,,,,,,
"71-33-08-65","7919-001-11",1,21,50,2020,20,1,2,1,2020,9,2020,12,1,9,120,2,
"52-72-30-63","7920-001-01",2,21,600,2020,600,1,2,2,,,,,,,,,
"52-72-30-63","7920-001-01",2,304,15,2015,10,1,2,2,,,,,,,,,
"52-72-30-63","7920-001-01",4,304,9,2017,0,1,2,2,,,,,,,,,
"53-96-23-77","7921-001-01",1,44,8,2017,0,1,2,2,,,,,,,,,
"53-96-23-77","7921-001-01",1,304,150,2015,0,1,2,2,,,,,,,,,
"53-96-23-77","7921-001-01",2,304,100,2018,0,2,,2,,,,,,,,,
"45-53-14-16","7922-001-01",1,21,50,2020,50,1,2,2,,,,,,,,,
"45-53-14-16","7922-001-01",1,44,2,2010,0,1,2,1,2020,10,2021,4,1,,20,2,
"45-53-14-16","7922-001-01",1,60,4,2020,4,1,2,2,,,,,,,,,
"45-53-14-16","7922-001-01",1,304,8,2005,8,1,2,2,,,,,,,,,
"45-53-14-16","7922-001-01",2,21,200,2020,200,1,2,2,,,,,,,,,
"45-53-14-16","7922-001-01",2,44,1,1978,0,1,2,1,2020,8,2020,9,1,,40,2,
"45-53-14-16","7922-001-01",2,60,230,2020,230,1,2,2,,,,,,,,,
"45-53-14-16","7922-001-01",2,304,8,2018,0,1,2,2,,,,,,,,,
"43-53-42-88","7923-001-01",1,306,3,2012,0,1,2,1,2020,4,2021,5,1,,50,2,
"43-53-42-88","7923-001-01",2,998,47,2016,0,1,2,2,,,,,,,,,
"43-53-42-88","7923-001-01",3,998,19,2015,0,1,2,2,,,,,,,,,
"43-53-42-88","7923-001-01",7,998,12,2017,0,2,,2,,,,,,,,,
"31-35-06-21","7936-001-01",2,21,1700,2019,500,1,2,1,2021,2,2021,5,1,2,420,2,
"31-35-06-21","7936-001-01",3,21,1000,2019,350,1,2,1,2020,12,2021,3,1,2,370,2,
"31-35-06-21","7936-001-01",6,21,750,2020,250,1,2,2,,,,,,,,,
"11-86-72-63","7937-001-06",1,304,30,2020,20,1,2,2,,,,,,,,,
"47-29-29-05","7938-001-01",3,303,14,2018,0,1,2,2,,,,,,,,,
"47-29-29-05","7938-001-01",3,304,5,1992,0,1,2,2,,,,,,,,,
"47-29-29-05","7938-001-01",4,63,1,2015,0,2,,2,,,,,,,,,
"47-29-29-05","7938-001-01",5,303,100,1992,0,2,,2,,,,,,,,,
"47-29-29-05","7938-001-01",6,63,1,1900,0,2,,1,2020,6,2020,8,1,,180,1,5
"47-29-29-05","7938-001-01",6,304,6,1900,0,2,,2,,,,,,,,,
"47-29-29-05","7938-001-01",11,21,500,2020,200,2,,2,,,,,,,,,
"66-44-37-76","7939-001-01",1,304,8,2016,0,1,2,2,,,,,,,,,
"71-59-39-29","7940-001-02",2,21,2000,2020,1300,1,2,1,2020,7,2020,9,2,,360,2,
"60-83-88-29","7942-001-01",4,21,800,2021,800,2,,1,2020,11,2020,12,1,,200,2,
"39-16-24-82","7995-001-01",8,60,100,2017,35,1,2,1,2020,6,2021,5,1,2,170,1,5
"39-16-24-82","7995-001-01",8,304,3,2018,0,1,2,2,,,,,,,,,
"03-53-78-34","8013-001-01",3,21,7000,2019,0,2,,2,,,,,,,,,
"29-86-51-86","8017-001-01",1,998,250,2003,0,2,,1,2020,7,2021,6,1,,600,2,
"29-86-51-86","8017-001-01",2,21,2200,2021,2200,2,,2,,,,,,,,,
"55-10-45-60","8032-001-03",1,21,200,2020,200,1,2,2,,,,,,,,,
"00-57-86-77","8054-001-01",1,21,5,2020,0,1,2,2,,,,,,,,,
"59-42-79-32","8068-001-02",1,21,1000,2021,1000,1,2,2,,,,,,,,,
"59-42-79-32","8068-001-02",1,53,5,2004,0,1,2,2,,,,,,,,,
"59-42-79-32","8068-001-02",1,304,5,2019,0,1,2,2,,,,,,,,,
"08-10-16-64","8068-001-04",3,21,2200,2020,1000,1,2,2,,,,,,,,,
"99-94-65-53","8071-001-01",1,21,50,2020,50,1,2,2,,,,,,,,,
"99-94-65-53","8071-001-01",2,21,100,2020,100,1,2,2,,,,,,,,,
"39-63-64-44","8073-001-01",1,305,2,2007,0,2,,2,,,,,,,,,
"39-63-64-44","8073-001-01",2,21,700,2020,500,2,,1,2020,11,2021,5,1,,800,2,
"86-24-47-94","8074-001-01",3,21,2000,2020,1000,1,2,1,2020,9,2021,5,1,2,1400,2,
"29-04-37-37","8076-001-02",1,21,200,2020,200,2,,2,,,,,,,,,
"29-04-37-37","8076-001-02",1,998,5,2008,0,1,2,1,2020,4,2021,5,4,,950,2,
"37-69-71-68","8088-001-01",2,302,6,2001,0,1,2,2,,,,,,,,,
"21-68-14-26","8106-001-02",1,304,10,2013,0,1,2,2,,,,,,,,,
"21-68-14-26","8106-001-02",3,302,250,2001,0,2,,2,,,,,,,,,
"82-38-92-08","8108-001-01",1,302,240,1987,0,1,2,1,2020,12,2021,6,1,,85,2,
"04-52-77-92","8109-001-02",4,304,12,2018,4,2,,2,,,,,,,,,
"08-91-66-16","8110-001-01",2,302,350,1968,0,2,,1,2021,2,2021,7,1,3,240,2,
"29-19-06-61","8110-001-02",1,304,7,1900,0,2,,2,,,,,,,,,
"91-73-79-23","8112-001-01",2,304,40,2018,0,2,,2,,,,,,,,,
"65-27-64-63","8130-001-01",1,21,18,2021,18,1,2,1,2020,6,2020,6,1,,80,2,
"65-27-64-63","8130-001-01",1,60,35,2019,12,1,2,1,2020,6,2020,9,1,,25,1,5
"68-70-95-15","8164-001-01",1,21,100,2020,0,1,2,2,,,,,,,,,
"06-57-77-89","8167-001-01",1,21,500,2019,200,1,2,1,2021,4,2021,5,1,,70,2,
"06-57-77-89","8167-001-01",1,34,4,2020,100,1,2,2,,,,,,,,,
"66-05-65-51","8168-001-01",1,21,150,2020,150,1,2,1,2021,3,2021,5,2,,5647,2,
"16-85-18-49","8169-001-01",1,21,100,2020,100,1,2,2,,,,,,,,,
"19-34-58-48","8170-001-01",1,21,40,2020,0,2,,1,2021,3,2021,3,1,,60,2,
"23-92-25-81","8170-001-02",1,21,50,2020,50,2,,1,2021,5,2021,5,2,,60,2,
"23-92-25-81","8170-001-02",1,34,15,2020,15,2,,2,,,,,,,,,
"23-92-25-81","8170-001-02",1,45,1,1900,0,2,,2,,,,,,,,,
"73-73-81-46","8173-001-01",2,21,500,2020,500,1,2,1,2020,4,2021,4,1,,200,2,
"81-59-25-11","8182-001-01",4,21,100,2020,0,2,,1,2020,9,2021,10,1,,200,2,
"85-45-40-36","8182-001-02",1,46,20,1980,0,1,2,1,2020,11,2021,2,1,,150,1,5
"11-04-95-97","8183-001-01",1,44,20,2010,0,2,,2,,,,,,,,,
"11-04-95-97","8183-001-01",1,45,40,2001,0,1,2,2,,,,,,,,,
"11-04-95-97","8183-001-01",1,46,100,1981,0,2,,1,2020,11,2020,12,1,2,40,1,2
"11-04-95-97","8183-001-01",2,44,50,2000,0,2,,2,,,,,,,,,
"11-04-95-97","8183-001-01",2,45,15,2000,0,2,,2,,,,,,,,,
"11-04-95-97","8183-001-01",2,46,150,1990,0,2,,2,,,,,,,,,
"55-00-80-55","8184-001-01",2,21,25,2020,150,2,,1,2021,6,2021,7,1,2,240,2,
"55-00-80-55","8184-001-01",2,45,8,2019,0,2,,2,,,,,,,,,
"55-00-80-55","8184-001-01",2,46,20,1900,0,2,,2,,,,,,,,,
"55-00-80-55","8184-001-01",3,45,4,1900,0,2,,1,2021,4,2021,7,1,2,35,2,
"55-00-80-55","8184-001-01",3,46,30,1900,0,2,,1,2020,10,2020,11,1,2,200,2,
"08-21-18-73","8185-001-01",1,21,100,2020,0,1,2,1,2021,4,2021,6,2,,50,2,
"08-21-18-73","8185-001-01",1,45,20,2019,0,1,2,1,2021,9,2021,9,2,,36,1,5
"08-21-18-73","8185-001-01",1,46,50,1962,0,1,2,1,2020,9,2020,12,2,,50,2,
"08-21-18-73","8185-001-01",2,21,300,2020,300,1,2,2,,,,,,,,,
"08-21-18-73","8185-001-01",2,45,3,1900,0,1,2,1,2021,9,2021,9,2,,16,1,5
"08-21-18-73","8185-001-01",3,21,100,2020,0,1,2,1,2021,7,2021,7,2,,150,2,
"08-21-18-73","8185-001-01",4,46,20,1900,0,2,,2,,,,,,,,,
"08-21-18-73","8185-001-01",5,44,5,1974,0,1,2,2,,,,,,,,,
"08-21-18-73","8185-001-01",5,46,30,1974,0,2,,1,2020,9,2020,12,2,,20,2,
"64-14-59-03","8186-001-01",1,21,90,2020,25,1,2,1,2020,7,2020,9,2,,55,2,
"64-14-59-03","8186-001-01",1,45,1,1998,0,1,2,2,,,,,,,,,
"64-14-59-03","8186-001-01",2,21,90,2020,0,1,2,1,2021,6,2021,9,2,,400,2,
"83-98-37-26","8187-001-01",1,45,30,1981,0,1,2,1,2020,9,2021,8,1,,175,2,
"83-98-37-26","8187-001-01",1,46,23,1981,0,1,2,2,,,,,,,,,
"83-98-37-26","8187-001-01",2,44,110,1981,0,1,2,1,2020,9,2021,8,1,,200,1,5
"83-98-37-26","8187-001-01",2,46,20,1981,0,1,2,2,,,,,,,,,
"83-98-37-26","8187-001-01",4,60,60,2017,0,1,2,1,2020,9,2021,9,1,,75,2,
"37-12-34-36","8188-001-01",2,46,8,1980,0,2,,1,2020,11,2020,12,1,2,50,2,
"01-27-92-61","8203-001-01",1,21,200,2020,0,1,2,1,2020,6,2020,11,1,,300,1,2
"01-27-92-61","8203-001-01",1,46,10,2013,0,1,2,2,,,,,,,,,
"01-27-92-61","8203-001-01",2,21,100,2021,0,2,,1,2020,5,2020,11,1,,100,1,4
"63-99-79-44","8204-001-01",2,46,3,2001,0,2,,1,2020,9,2021,8,3,,15,2,
"63-99-79-44","8204-001-01",3,45,3,2014,0,2,,1,2020,9,2021,8,3,,80,2,
"69-37-83-88","8205-001-01",1,21,200,2020,0,1,2,2,,,,,,,,,
"69-37-83-88","8205-001-01",1,45,1,1980,0,1,2,1,2021,7,2021,8,1,,45,2,
"69-37-83-88","8205-001-01",2,46,200,1995,0,1,2,1,2020,12,2021,1,1,,6120,2,
"75-64-92-77","8206-001-01",4,46,20,2015,0,2,,1,2020,9,2020,10,1,,25,1,3
"37-84-33-45","8213-001-01",1,46,2,1900,0,2,,1,2020,10,2020,11,1,2,40,2,
"19-84-40-42","8227-001-01",1,34,70,2020,70,1,2,2,,,,,,,,,
"69-24-30-06","8246-001-01",4,44,2,1995,0,1,2,1,2020,5,2021,5,2,,30,2,
"69-24-30-06","8246-001-01",5,21,300,2020,100,2,,2,,,,,,,,,
"33-13-26-34","8258-001-01",2,46,220,2012,12,2,,1,2020,10,2020,12,1,2,1000,1,5
"33-13-26-34","8258-001-01",3,45,50,2020,50,1,2,2,,,,,,,,,
"52-96-30-54","8259-001-01",1,46,180,1900,0,2,,1,2020,10,2020,12,1,2,215,2,
"52-98-01-08","8260-001-01",3,45,1,9999,0,1,2,2,,,,,,,,,
"40-28-81-73","8261-001-01",1,46,70,2006,30,2,,1,2020,9,2020,11,1,2,32,2,
"40-28-81-73","8261-001-01",2,45,5,2001,0,2,,1,2020,7,2020,10,1,2,120,2,
"27-65-92-71","8262-001-01",2,46,25,1995,0,2,,1,2020,9,2020,12,1,2,450,2,
"25-50-76-85","8263-001-01",3,45,1,2016,0,1,2,2,,,,,,,,,
"82-86-92-66","8264-001-01",2,46,102,1900,48,1,2,1,2020,9,2020,11,1,3,80,1,5
"82-86-92-66","8264-001-01",3,46,60,1900,8,2,,1,2020,9,2020,11,1,3,55,1,5
"82-86-92-66","8264-001-01",4,46,120,1900,18,2,,1,2020,9,2020,12,1,3,200,1,5
"49-43-73-78","8267-001-01",2,46,50,1900,0,2,,1,2020,7,2020,12,1,,200,1,4
"49-43-73-78","8267-001-01",3,46,10,1900,0,1,2,1,2020,7,2020,9,1,,20,1,4
"62-23-73-13","8267-001-02",1,46,35,2006,0,2,,1,2020,9,2020,12,1,,250,2,
"45-39-10-24","8277-001-01",1,21,125,2020,0,2,,1,2020,7,2021,6,1,,135,2,
"77-57-20-32","8278-001-01",3,21,300,2019,0,1,2,1,2020,10,2020,11,1,,45,1,5
"76-84-55-62","8282-001-01",2,21,1000,2020,0,2,,1,2020,6,2021,6,1,,1000,2,
"36-66-06-01","8283-001-02",2,21,100,2020,0,2,,1,2020,7,2021,6,3,,1000,1,5
"94-59-16-39","8315-001-01",1,304,22,2016,0,1,2,2,,,,,,,,,
"28-61-87-70","8338-001-01",3,21,200,2021,200,2,,2,,,,,,,,,
"22-74-35-70","8338-001-03",1,54,400,2014,100,2,,1,2021,7,2021,8,1,,50,2,
"31-67-78-91","8360-001-01",4,63,1,1900,0,2,,1,2020,5,2020,9,1,,70,1,5
"02-43-32-06","8376-001-01",2,63,1,2012,0,1,2,1,2020,7,2020,8,1,,60,2,
"82-29-94-45","8394-001-01",3,60,10,2020,10,1,2,2,,,,,,,,,
"88-30-56-52","8430-001-02",3,21,1000,2020,4000,1,2,1,2020,8,2020,9,9,,2800,2,
"88-30-56-52","8430-001-02",3,63,2,2002,0,1,2,1,2020,7,2020,10,9,,240,2,
"53-79-41-88","8432-001-01",3,60,6,2020,6,1,2,2,,,,,,,,,
"54-84-39-33","8434-001-01",4,21,1675,2020,405,1,2,2,,,,,,,,,
"20-16-02-24","8455-001-02",3,21,680,2019,680,2,,2,,,,,,,,,
"82-41-10-87","8470-001-01",1,34,12,2017,0,1,2,1,2020,11,2021,5,1,2,50,2,
"82-41-10-87","8470-001-01",1,45,5,2017,0,1,2,2,,,,,,,,,
"82-41-10-87","8470-001-01",2,45,7,2020,7,2,,2,,,,,,,,,
"01-65-53-72","8471-001-01",1,304,3,1999,0,1,2,2,,,,,,,,,
"26-59-11-80","8472-001-01",1,304,30,2020,0,1,2,2,,,,,,,,,
"55-35-60-25","8508-001-03",1,304,3,1900,1,2,,2,,,,,,,,,
"55-35-60-25","8508-001-03",2,304,1,1900,0,1,2,2,,,,,,,,,
"63-86-47-13","8509-001-01",2,63,1,2020,3,2,,2,,,,,,,,,
"20-52-90-34","8563-001-03",3,60,170,2020,130,2,,2,,,,,,,,,
"19-79-62-77","8588-001-01",1,63,2,1900,0,2,,1,2020,7,2020,9,1,2,90,1,5
"65-92-56-84","8600-001-01",4,21,53,2020,53,1,2,2,,,,,,,,,
"21-64-89-72","8604-001-01",2,21,800,2020,800,1,2,2,,,,,,,,,
"05-98-11-04","8607-001-03",1,21,6000,2020,2000,1,2,1,2020,12,2021,11,1,,1800,2,
"32-13-54-73","8639-001-01",2,301,3,1900,0,2,,2,,,,,,,,,
"03-57-87-43","8642-001-01",2,60,5,2019,0,1,2,1,2020,11,2021,6,2,,35,2,
"03-57-87-43","8642-001-01",3,21,100,2019,0,2,,1,2021,2,2021,2,1,2,200,1,3
"96-74-35-59","8643-001-01",4,21,310,2019,310,2,,1,2020,7,2020,9,1,2,300,2,
"00-64-44-95","8659-001-01",2,21,25,2020,15,2,,1,2020,12,2020,12,1,,30,2,
"00-64-44-95","8659-001-01",2,46,1,2013,0,2,,2,,,,,,,,,
"53-95-88-36","8661-001-01",1,21,50,2020,0,1,2,1,2020,12,2021,1,1,2,200,1,6
"96-78-19-13","8662-001-01",2,304,3,2020,3,1,2,2,,,,,,,,,
"13-10-08-06","8682-001-01",1,21,2000,2019,0,2,,2,,,,,,,,,
"75-20-85-85","8695-001-03",1,304,1,2000,1,1,2,2,,,,,,,,,
"22-97-15-54","8699-001-01",1,63,1,1900,0,2,,1,2020,7,2020,10,1,,250,2,
"19-69-94-13","8699-001-08",1,63,1,1900,0,1,2,2,,,,,,,,,
"19-69-94-13","8699-001-08",1,301,3,1900,0,2,,1,2020,5,2020,12,2,,40,2,
"12-87-63-11","8758-001-01",2,60,1100,2019,0,2,,1,2020,5,2021,6,1,,900,2,
"30-31-20-04","8758-001-10",1,303,17,2010,0,2,,2,,,,,,,,,
"56-09-93-53","8773-001-01",3,21,500,2020,500,1,2,1,2020,6,2020,11,1,2,560,2,
"58-34-75-83","8778-001-02",1,44,3,2007,0,1,2,1,2020,12,2020,12,1,,30,2,
"64-70-27-38","8794-001-01",1,21,1000,2019,700,1,2,1,2021,3,2021,6,1,3,180,1,2
"93-26-99-80","8796-001-06",1,21,6438,2019,0,1,2,2,,,,,,,,,
"60-67-15-46","8812-001-01",5,45,10,2020,10,2,,2,,,,,,,,,
"59-90-81-83","8813-001-01",1,60,12,2020,12,1,2,2,,,,,,,,,
"76-22-51-56","8828-001-01",1,21,400,2021,400,1,2,1,2020,12,2021,3,1,2,980,1,2
"76-22-51-56","8828-001-01",1,44,60,2007,0,1,2,1,2020,7,2021,6,1,2,2100,2,
"76-22-51-56","8828-001-01",1,59,1,2010,0,1,2,2,,,,,,,,,
"76-22-51-56","8828-001-01",1,60,1000,2017,0,1,2,1,2020,4,2020,4,1,2,1750,1,3
"76-22-51-56","8828-001-01",1,303,6,2005,0,1,2,2,,,,,,,,,
"76-22-51-56","8828-001-01",1,305,2,2005,0,1,2,1,2020,7,2021,6,1,2,140,2,
"76-22-51-56","8828-001-01",2,63,2,1991,0,1,2,1,2020,5,2021,8,1,2,150,1,3
"32-69-81-91","8829-001-01",1,44,6,2006,0,1,2,1,2021,4,2021,6,1,2,10,2,
"85-05-30-54","8833-001-01",3,304,3,1900,0,1,2,2,,,,,,,,,
"62-04-63-28","8848-001-01",1,21,5000,2020,0,1,2,1,2021,6,2021,7,1,2,980,2,
"75-76-83-01","8851-001-01",1,21,700,2020,700,1,2,2,,,,,,,,,
"61-87-79-07","8854-001-03",1,46,2,2018,0,2,,2,,,,,,,,,
"36-19-19-24","8854-001-13",2,21,120,2021,120,1,2,2,,,,,,,,,
"00-21-28-79","8868-001-01",1,304,10,1900,0,2,,2,,,,,,,,,
"00-21-28-79","8868-001-01",3,304,10,1900,0,2,,2,,,,,,,,,
"73-42-86-91","8870-001-01",1,58,20,1900,20,1,2,1,2021,2,2021,2,1,,300,2,
"73-42-86-91","8870-001-01",1,304,10,2019,5,1,2,2,,,,,,,,,
"73-42-86-91","8870-001-01",2,998,15,2006,0,1,2,2,,,,,,,,,
"22-97-00-78","8871-001-01",3,304,145,2015,0,1,2,2,,,,,,,,,
"83-91-97-40","8872-001-01",2,304,80,2012,0,2,,2,,,,,,,,,
"83-91-97-40","8872-001-01",3,304,70,2012,0,2,,2,,,,,,,,,
"83-91-97-40","8872-001-01",4,304,10,1900,0,2,,2,,,,,,,,,
"63-50-27-09","8885-001-01",3,21,1000,2020,200,2,,1,2021,5,2021,5,1,2,15,2,
"89-55-89-92","8886-001-01",2,21,40,2020,40,2,,1,2020,11,2020,11,1,,675,2,
"81-76-53-58","8889-001-01",1,21,10000,2018,4900,2,,1,2020,12,2021,7,1,2,2800,2,
"81-76-53-58","8889-001-01",1,53,1700,2021,1700,2,,2,,,,,,,,,
"81-76-53-58","8889-001-01",1,60,150,2014,0,2,,1,2020,1,2021,1,1,2,400,2,
"81-76-53-58","8889-001-01",1,302,5,2017,0,2,,2,,,,,,,,,
"81-76-53-58","8889-001-01",4,53,1500,2021,1500,2,,2,,,,,,,,,
"26-06-09-83","8891-001-01",1,21,500,2021,500,2,,2,,,,,,,,,
"26-06-09-83","8891-001-01",1,63,1,2016,0,2,,2,,,,,,,,,
"26-06-09-83","8891-001-01",1,303,3,2016,0,2,,2,,,,,,,,,
"26-06-09-83","8891-001-01",1,306,12,1999,0,2,,2,,,,,,,,,
"26-06-09-83","8891-001-01",4,304,6,2013,0,2,,2,,,,,,,,,
"20-33-59-33","8892-001-03",2,45,10,1995,0,2,,1,2020,6,2021,5,2,,90,2,
"63-82-17-43","8904-001-01",1,54,15,2015,0,1,2,1,2020,4,2021,5,1,,10,2,
"63-82-17-43","8904-001-01",1,61,30,2016,0,1,2,2,,,,,,,,,
"63-82-17-43","8904-001-01",1,66,2,2010,0,1,2,1,2020,4,2021,5,1,,3,2,
"73-69-98-24","8905-001-01",1,21,200,2020,0,1,2,1,2021,4,2021,5,1,2,100,2,
"73-69-98-24","8905-001-01",1,45,5,1998,0,1,2,1,2020,4,2021,5,1,2,5600,2,
"73-69-98-24","8905-001-01",2,66,80,2018,0,1,2,2,,,,,,,,,
"73-69-98-24","8905-001-01",2,304,6,2018,0,1,2,2,,,,,,,,,
"73-69-98-24","8905-001-01",3,18,240,2019,0,2,,2,,,,,,,,,
"73-69-98-24","8905-001-01",4,304,250,2019,0,2,,2,,,,,,,,,
"73-69-98-24","8905-001-01",5,61,250,2020,0,1,2,2,,,,,,,,,
"73-69-98-24","8905-001-01",5,66,15,2018,0,1,2,2,,,,,,,,,
"21-39-92-97","8906-001-01",1,21,200,2020,50,2,,1,2020,8,2021,5,1,,50,2,
"21-39-92-97","8906-001-01",1,60,8,2020,8,2,,1,2021,4,2021,4,1,,6,2,
"24-41-62-67","8907-001-01",2,61,200,2020,0,1,2,2,,,,,,,,,
"24-41-62-67","8907-001-01",2,66,6,2020,0,1,2,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,18,15,2019,0,2,,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,21,30,2021,20,2,,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,54,100,2019,0,2,,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,60,4,2020,0,2,,1,2021,2,2021,5,1,,10,1,5
"82-07-37-99","8908-001-01",1,61,300,2018,50,2,,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,64,3,2019,0,2,,2,,,,,,,,,
"82-07-37-99","8908-001-01",1,66,40,2020,30,2,,2,,,,,,,,,
"08-47-41-24","8909-001-02",1,21,150,2005,0,2,,1,2020,3,2020,4,2,,500,2,
"81-53-07-82","8910-001-01",1,21,35,2021,25,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",2,66,4,2017,0,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",3,18,5,2020,0,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",3,45,2,2016,0,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",3,61,300,2010,0,2,,1,2020,6,2021,5,1,2,10,2,
"92-26-76-35","8911-001-01",3,66,10,2013,0,2,,2,,,,,,,,,
"92-26-76-35","8911-001-01",3,304,5,2017,0,2,,2,,,,,,,,,
"33-18-58-71","8923-001-01",1,21,7500,2019,0,1,2,1,2020,4,2020,4,5,,2000,1,5
