"interview__key","y5_hhid","cropid","ag5a_01","ag5a_02","ag5a_03","ag5a_04_1","ag5a_04_2","ag5a_05","ag5a_06","ag5a_07_1","ag5a_07_2","ag5a_08","ag5a_09_1","ag5a_09_2","ag5a_10_1","ag5a_10_2","ag5a_11a","ag5a_11_1","ag5a_11_2","ag5a_12","ag5a_13","ag5a_14_1","ag5a_14_2","ag5a_15","ag5a_16_1","ag5a_16_2","ag5a_17_1","ag5a_17_2","ag5a_18","ag5a_19","ag5a_20","ag5a_21","ag5a_22","ag5a_23","ag5a_24","ag5a_25","ag5a_26","ag5a_27","ag5a_28","ag5a_29","ag5a_30","ag5a_31","ag5a_32","ag5a_32a","ag5a_32b","ag5a_32c","ag5a_32d","ag5a_32e","ag5a_33","ag5a_34","ag5a_35","ag5a_36_1a","ag5a_36_1b","ag5a_36_2a","ag5a_36_2b"
"43-27-31-92","8564-001-01",22,1,288,108000,4,1,288,108000,4,2020,1,1,2,1,2,2,,,,,,,,,,,,1,15,3,6,12000,1,432,1,2,,1,2,,,,432,0,0,144,0,4,,,,,,
"43-27-31-92","8564-001-01",33,1,30,45000,4,1,30,45000,4,2020,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,130,20,0,0,0,4,,,,,,
"43-27-31-92","8564-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,412,20,0,0,0,2,,,,,,
"43-27-31-92","8564-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,360,5,2,,1,2,,,,280,20,0,40,0,4,,,,,,
"43-27-31-92","8564-001-01",50,1,1100,913000,6,1,1100,913000,7,2020,2,1,2,1,2,2,,,,,,,,,,,,1,15,2,5,0,2,,,,,,2,,,,0,0,0,0,0,4,,,,,,
"05-71-43-29","8564-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,330,0,0,0,0,4,,,,,,
"05-71-43-29","8564-001-03",50,1,380,400000,21,1,380,400000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,1,5,1,5,0,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"15-30-75-48","8565-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1040,1,1,1,1,2,,,,200,20,0,40,10,5,,,,,,
"15-30-75-48","8565-001-01",50,1,100,120000,18,1,100,120000,7,2021,1,1,2,1,2,2,,,,,,,,,,,,1,4,1,3,0,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"36-90-11-83","8566-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,360,0,0,0,0,2,,,,,,
"36-90-11-83","8566-001-01",33,1,300,300000,9,1,300,300000,6,2020,1,1,,1,,2,,,,,,,,,,,,1,6,3,6,15000,2,,,,,,2,,,,100,0,0,0,0,2,,,,,,
"36-90-11-83","8566-001-01",50,1,700,770000,6,1,700,770000,6,2020,2,1,,1,,2,,,,,,,,,,,,1,6,2,3,30000,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"21-36-20-58","8568-001-01",12,1,3840,1200000,9,1,3840,1200000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,2604,256,0,0,0,2,,,,,,
"14-04-95-34","8568-001-04",12,1,1125,1000000,9,5,1125,1000000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,5,,,,,,
"58-20-44-20","8569-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,400,0,0,0,0,4,,,,,,
"58-20-44-20","8569-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,175,0,0,0,0,4,,,,,,
"13-83-16-71","8581-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,5,,,,,,
"13-83-16-71","8581-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1824,96,0,0,0,5,,,,,,
"13-83-16-71","8581-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,480,0,0,0,0,2,,,,,,
"13-83-16-71","8581-001-01",33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,18,2,0,0,0,2,,,,,,
"13-83-16-71","8581-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,30,10,0,0,0,2,,,,,,
"21-15-18-01","8582-001-01",12,1,500,210000,9,1,500,210000,8,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1500,0,0,0,0,2,,,,,,
"21-15-18-01","8582-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1200,0,0,0,0,2,,,,,,
"89-31-46-38","8583-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,342,0,0,0,0,5,,,,,,
"89-31-46-38","8583-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,330,0,0,0,0,2,,,,,,
"89-31-46-38","8583-001-01",50,1,40,34000,6,1,40,34000,8,2020,1,1,3,1,3,2,,,,,,,,,,,,1,1,1,2,0,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"44-18-35-44","8584-001-01",11,1,100,60000,9,1,100,60000,2,2021,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,600,0,240,0,0,4,,,,,,
"44-18-35-44","8584-001-01",12,1,1875,1500000,9,3,1875,1500000,8,2020,2,1,,1,,2,,,,,,,,,,,,1,16,10,2,0,2,,,,,,2,,,,1050,75,225,150,0,4,,,,,,
"44-18-35-44","8584-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,5,0,0,0,4,,,,,,
"44-18-35-44","8584-001-01",33,1,200,150000,9,1,200,150000,4,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,0,0,0,0,4,,,,,,
"44-18-35-44","8584-001-01",50,1,80,96000,6,1,80,96000,7,2020,1,1,,1,,2,,,,,,,,,,,,1,6,1,2,0,2,,,,,,2,,,,0,0,0,0,0,4,,,,,,
"56-78-65-41","8585-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,104,4,0,0,0,2,,,,,,
"56-78-65-41","8585-001-02",33,1,4,5000,5,1,4,5000,4,2020,1,2,,2,,2,,,,,,,,,,,,1,4,1,1,0,2,,,,,,2,,,,30,2,0,4,0,2,,,,,,
"31-45-10-20","8586-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,600,150,0,0,0,5,,,,,,
"10-00-82-23","8587-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,135,0,0,0,0,4,,,,,,
"10-00-82-23","8587-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,300,0,0,50,0,4,,,,,,
"10-00-82-23","8587-001-01",33,1,8,8000,9,1,8,8000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,12,0,0,0,0,4,,,,,,
"51-99-70-75","8587-001-03",11,1,240,90000,9,1,240,90000,8,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,600,0,0,0,0,2,,,,,,
"19-79-62-77","8588-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,700,20,0,0,0,4,,,,,,
"19-79-62-77","8588-001-01",12,1,700,336000,16,1,700,336000,7,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1800,100,0,1200,0,4,,,,,,
"19-79-62-77","8588-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,500,50,0,100,0,4,,,,,,
"19-79-62-77","8588-001-01",50,1,1300,1430000,6,1,1300,1430000,8,2020,6,1,,1,,2,,,,,,,,,,,,1,2,5,6,0,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"07-65-64-29","8588-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,600,100,0,100,0,4,,,,,,
"07-65-64-29","8588-001-04",12,1,210,135000,16,1,210,135000,7,2020,3,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,490,70,0,0,0,5,,,,,,
"07-65-64-29","8588-001-04",50,1,300,330000,6,1,300,330000,8,2020,2,1,,1,,2,,,,,,,,,,,,1,2,2,2,0,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"90-79-79-12","8588-001-05",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,290,10,0,0,0,5,,,,,,
"90-79-79-12","8588-001-05",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,190,10,0,0,0,5,,,,,,
"50-42-79-33","8601-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,0,0,0,0,2,,,,,,
"50-42-79-33","8601-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,20,0,0,0,0,2,,,,,,
"50-42-79-33","8601-001-01",33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,2,,,,,,
"81-82-81-40","8602-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,720,0,0,0,0,2,,,,,,
"76-45-13-39","8603-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,535,5,0,60,0,2,,,,,,
"76-45-13-39","8603-001-01",33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,0,0,2,,,,,,
"51-49-02-05","8605-001-05",11,1,360,180000,9,1,360,180000,6,2021,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"51-49-02-05","8605-001-05",33,1,120,150000,9,1,120,150000,7,2021,1,1,,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,2,,,,,,
"51-49-02-05","8605-001-05",35,1,360,510000,9,1,360,510000,8,2021,1,1,,1,2,2,,,,,,,,,,,,2,,,,,1,40,4,2,,3,2,,,,80,40,0,0,0,2,,,,,,
"47-61-91-39","8607-001-02",12,1,180,80000,9,1,180,80000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,337,23,90,0,0,2,,,,,,
"05-98-11-04","8607-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,60,0,0,0,0,2,,,,,,
"05-98-11-04","8607-001-03",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,450,0,0,0,0,2,,,,,,
"05-98-11-04","8607-001-03",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,2,,1,2,,,,20,0,0,0,0,2,,,,,,
"63-99-77-01","8619-001-01",11,1,540,175000,9,3,540,175000,1,2021,2,1,,1,2,2,,,,,,,,,,,,2,,,,,1,2592,1,1,1,1,2,,,,540,0,540,108,0,4,,,,,,
"63-99-77-01","8619-001-01",31,1,180,320000,2,1,180,320000,5,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,4,,,,,,
"63-99-77-01","8619-001-01",35,1,600,340000,9,2,600,340000,9,2020,1,1,2,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,4,,,,,,
"63-99-77-01","8619-001-01",41,1,1800,1050000,2,1,1800,1050000,9,2020,2,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,150,30,0,0,0,2,,,,,,
"59-52-94-99","8619-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,360,4,1,1,2,2,,,,20,0,0,20,0,5,,,,,,
"59-52-94-99","8619-001-04",36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,10,0,0,5,0,3,,,,,,
"59-52-94-99","8619-001-04",41,1,315,210000,9,1,315,210000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,30,1,2,,1,2,,,,30,15,0,0,0,3,,,,,,
"59-52-94-99","8619-001-04",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,2,,1,2,,,,8,2,0,0,0,3,,,,,,
"49-35-44-55","8620-001-01",11,1,2484,805000,16,1,2484,805000,10,2020,3,1,2,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,1,3,1,10000,1080,0,0,144,0,6,,,,,,
"49-35-44-55","8620-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,0,0,6,,,,,,
"49-35-44-55","8620-001-01",35,1,1400,1500000,16,1,1400,1500000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,120,4,2,,3,2,,,,90,120,0,0,0,6,,,,,,
"85-03-82-61","8621-001-01",11,1,1944,684000,16,1,1944,684000,8,2020,3,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1183,5,0,108,0,4,,,,,,
"29-77-83-85","8622-001-01",11,1,456,160000,16,2,456,160000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,2770,0,0,76,0,4,,,,,,
"29-77-83-85","8622-001-01",13,1,324,150000,16,3,324,150000,7,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,430,4,0,108,0,4,,,,,,
"29-77-83-85","8622-001-01",31,1,120,96000,16,3,120,96000,4,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,100,30,0,40,0,4,,,,,,
"29-77-83-85","8622-001-01",35,1,600,650000,16,1,600,650000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,50,40,0,10,0,4,,,,,,
"67-14-14-23","8623-001-01",11,1,6372,2360000,16,2,6372,2360000,10,2020,3,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,108,4,2,,1,2,,,,648,0,0,216,0,4,,,,,,
"67-14-14-23","8623-001-01",26,1,1720,1190000,16,3,1720,1190000,5,2019,1,1,2,1,2,2,,,,,,,,,,,,1,54,1,4,100000,2,,,,,,2,,,,55,0,0,55,0,3,,,,,,
"67-14-14-23","8623-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,240,40,0,140,0,6,,,,,,
"67-14-14-23","8623-001-01",35,1,1020,939600,16,2,1020,939600,8,2019,1,1,2,1,2,2,,,,,,,,,,,,1,54,1,4,100000,1,20,4,2,,3,2,,,,0,20,0,0,0,2,,,,,,
"13-28-97-97","8624-001-01",11,1,2400,780500,9,1,2400,780500,9,2020,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,948,0,0,432,0,4,,,,,,
"13-28-97-97","8624-001-01",31,1,840,840000,2,1,840,840000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,60,0,0,0,4,,,,,,
"13-28-97-97","8624-001-01",41,1,360,210000,2,1,360,210000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,0,0,0,0,8,,,,,,
"05-78-30-28","8624-001-08",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,942,0,0,20,10,2,,,,,,
"05-78-30-28","8624-001-08",31,1,60,90000,2,1,60,90000,4,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,90,20,0,10,0,2,,,,,,
"05-78-30-28","8624-001-08",41,1,90,100000,9,1,90,100000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,5,0,0,0,2,,,,,,
"12-57-12-21","8625-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1224,54,0,18,0,4,,,,,,
"12-57-12-21","8625-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,4,,,,,,
"28-14-20-59","8625-001-02",11,1,824,336000,9,1,824,336000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,520,60,0,108,0,4,,,,,,
"28-14-20-59","8625-001-02",31,1,360,540000,9,1,360,540000,3,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,100,80,0,120,0,4,,,,,,
"28-14-20-59","8625-001-02",35,1,1000,1190000,9,1,1000,1190000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,40,0,0,0,4,,,,,,
"00-75-91-88","8626-001-01",11,1,12600,5250000,9,5,12600,5250000,9,2020,1,1,,1,,2,,,,,,,,,,,,1,329,1,4,525000,2,,,,,,1,2,1,14000,1000,0,0,0,0,4,,,,,,
"00-75-91-88","8626-001-01",35,1,1300,3250000,9,4,1300,3250000,10,2020,1,1,,1,,2,,,,,,,,,,,,1,168,1,4,65000,2,,,,,,2,,,,0,60,0,0,0,2,,,,,,
"75-32-94-56","8638-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,310,20,0,0,0,2,,,,,,
"75-32-94-56","8638-001-02",22,1,180,44000,2,1,180,44000,9,2020,6,2,,2,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,220,0,0,50,0,2,,,,,,
"75-32-94-56","8638-001-02",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,206,10,0,0,0,2,,,,,,
"89-32-99-26","8639-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,114,6,0,0,0,7,52,10000,2,1,2,1
"89-32-99-26","8639-001-02",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,10,0,0,0,0,3,,,,,,
"83-24-75-15","8640-001-01",11,1,15552,6480000,4,5,15552,6480000,11,2020,1,1,,1,,2,,,,,,,,,,,,1,102,1,4,580000,2,,,,,,2,,,,108,0,0,648,0,5,,,,,,
"30-62-35-36","8641-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,540,0,0,0,0,4,,,,,,
"30-62-35-36","8641-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,0,0,4,,,,,,
"24-53-57-77","8641-001-05",11,1,240,60000,9,3,240,60000,7,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,1,360,8,1,1,1,2,,,,120,0,0,0,0,2,,,,,,
"24-53-57-77","8641-001-05",43,1,120,90000,9,3,120,90000,9,2020,1,2,,2,,2,,,,,,,,,,,,2,,,,,1,25,8,2,,1,2,,,,120,0,0,0,0,2,,,,,,
"03-57-87-43","8642-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,180,0,0,36,0,5,,,,,,
"03-57-87-43","8642-001-01",31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,30,0,0,0,0,2,,,,,,
"96-74-35-59","8643-001-01",22,1,80,30000,2,1,80,30000,4,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,320,0,0,0,0,3,,,,,,
"47-32-36-26","8645-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,120,0,0,10,10,2,,,,,,
"47-32-36-26","8645-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,400,100,0,0,0,2,,,,,,
"47-32-36-26","8645-001-01",35,1,2040,2600000,9,2,2040,2600000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,1,5,1,4,50000,2,,,,,,2,,,,0,120,0,0,0,2,,,,,,
"53-95-88-36","8661-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,1,21000,432,18,108,36,0,5,,,,,,
"53-95-88-36","8661-001-01",41,1,336,200000,16,2,336,200000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,36,0,0,0,0,5,,,,,,
"82-11-20-66","8663-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,115,0,0,0,0,5,,,,,,
"82-11-20-66","8663-001-01",41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,10,0,0,0,5,,,,,,
"84-53-24-86","8676-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,400,0,0,60,0,4,,,,,,
"84-53-24-86","8676-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,100,0,0,0,0,4,,,,,,
"84-53-24-86","8676-001-01",13,1,100,50000,9,1,100,50000,8,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,0,0,20,0,2,,,,,,
"84-53-24-86","8676-001-01",26,1,2000,1200000,9,3,2000,1200000,3,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,40,0,40,20,0,2,,,,,,
"39-42-04-74","8676-001-04",11,1,220,90000,9,1,220,90000,9,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,382,0,0,100,54,4,,,,,,
"39-42-04-74","8676-001-04",26,1,800,900000,1,1,800,900000,6,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,20,400,0,50,0,5,,,,,,
"39-42-04-74","8676-001-04",43,1,210,150000,9,1,210,150000,10,2020,1,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,10,0,70,0,4,,,,,,
"59-41-71-26","8677-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,1,28000,432,0,0,72,0,4,,,,,,
"59-41-71-26","8677-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,80,0,0,40,0,4,,,,,,
"59-41-71-26","8677-001-01",41,1,252,135000,16,3,252,135000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,132,0,0,36,0,4,,,,,,
"47-60-56-32","8678-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,324,0,0,108,0,6,,,,,,
"47-60-56-32","8678-001-01",13,1,160,70000,1,1,160,70000,6,2021,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,1,20,4,1,1,1,2,,,,0,0,0,0,0,6,,,,,,
"47-60-56-32","8678-001-01",998,1,1500,450000,9,3,1500,450000,1,2021,4,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,100,0,0,0,0,6,,,,,,
"52-70-21-46","8679-001-01",41,1,276,120000,16,2,252,105000,5,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,12,12,0,0,0,3,,,,,,
"19-45-92-40","8680-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,648,0,0,0,0,5,,,,,,
"52-85-20-83","8681-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,252,0,0,0,0,3,,,,,,
"52-85-20-83","8681-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,40,0,0,0,0,3,,,,,,
"13-10-08-06","8682-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,146,0,0,70,0,4,,,,,,
"19-46-83-64","8683-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,324,0,0,36,0,4,,,,,,
"19-46-83-64","8683-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,440,20,0,20,0,4,,,,,,
"45-36-82-58","8683-001-03",11,1,1512,700000,16,2,1512,700000,9,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,1,3,1,30000,594,0,90,72,0,4,,,,,,
"45-36-82-58","8683-001-03",13,1,20,7000,3,1,20,7000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,60,10,0,10,0,4,,,,,,
"45-36-82-58","8683-001-03",31,1,16,30000,16,3,16,30000,4,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,16,10,0,0,0,4,,,,,,
"45-36-82-58","8683-001-03",41,1,24,10000,16,3,24,10000,7,2020,1,1,,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,36,12,0,12,0,4,,,,,,
"30-37-49-81","8695-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,2000,0,0,0,0,4,,,,,,
"30-37-49-81","8695-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,1750,75,0,0,0,4,,,,,,
"30-37-49-81","8695-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,640,0,0,0,0,2,,,,,,
"51-33-72-02","8695-001-08",12,1,2500,1250000,9,1,2500,1250000,6,2020,2,1,2,1,,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,0,0,0,0,0,4,,,,,,
"17-60-11-04","8696-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,400,0,0,0,0,5,,,,,,
"81-34-52-53","8697-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,200,0,0,0,0,4,,,,,,
"81-34-52-53","8697-001-01",12,1,220,100000,2,1,220,100000,8,2020,2,1,2,1,2,2,,,,,,,,,,,,2,,,,,2,,,,,,2,,,,1950,30,0,0,0,4,,,,,,
"25-94-94-22","8698-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,980,1,1,1,1,2,,,,0,0,0,0,0,2,,,,,,
"25-94-94-22","8698-001-01",12,1,1050,400000,16,1,1050,400000,5,2021,1,1,,1,,2,,,,,,,,,,,,2,,,,,1,2100,4,2,,1,2,,,,0,10,0,0,0,2,,,,,,
"25-94-94-22","8698-001-01",22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,6,2,,1,2,,,,400,0,0,0,0,2,,,,,,
"25-94-94-22","8698-001-01",32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,4,2,,1,2,,,,21,2,0,0,0,2,,,,,,
"25-94-94-22","8698-001-01",43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88,4,2,,1,2,,,,52,8,0,0,0,2,,,,,,
